ROW	COLUMN	X	Y	rosette	regenerating	stems	diameter	xcoord	ycoord	type
10	3	96	78	1	NA	NA	NA	396	1078	seedling
10	3	91	81	1	NA	NA	NA	391	1081	seedling
10	3	11	83	2	NA	NA	NA	311	1083	seedling
10	3	21	84	2	NA	NA	NA	321	1084	seedling
10	4	12	21	NA	0	10	12	412	1021	skeleton
10	4	8	28	NA	0	1	4	408	1028	skeleton
10	4	1	48	NA	0	1	9	401	1048	skeleton
10	4	41	39	NA	0	2	13	441	1039	skeleton
10	4	59	31	NA	0	1	3	459	1031	skeleton
10	5	99	3	NA	0	1	8	599	1003	skeleton
10	5	68	11	NA	0	4	11	568	1011	skeleton
10	5	68	22	NA	0	5	14	568	1022	skeleton
10	5	72	7	NA	0	1	4	572	1007	skeleton
10	5	58	24	NA	0	1	12	558	1024	skeleton
10	5	27	34	NA	0	1	8	527	1034	skeleton
10	5	77	14	NA	0	1	4	577	1014	skeleton
10	5	24	97	4	NA	NA	NA	524	1097	seedling
10	5	25	99	1	NA	NA	NA	525	1099	seedling
10	5	27	91	1	NA	NA	NA	527	1091	seedling
10	6	88	29	NA	0	4	11	688	1029	skeleton
10	6	19	34	NA	0	11	14	619	1034	skeleton
10	6	15	14	NA	0	1	9	615	1014	skeleton
10	6	22	85	NA	0	4	11	622	1085	skeleton
10	6	49	31	NA	0	5	10	649	1031	skeleton
10	6	92	62	NA	0	1	7	692	1062	skeleton
10	6	99	64	NA	0	1	4	699	1064	skeleton
10	6	77	76	NA	0	1	9	677	1076	skeleton
10	6	90	92	1	NA	NA	NA	690	1092	seedling
10	7	60	4	NA	0	1	8	760	1004	skeleton
10	7	27	43	1	NA	NA	NA	727	1043	seedling
10	7	59	3	1	NA	NA	NA	759	1003	seedling
10	7	54	7	NA	0	2	9	754	1007	skeleton
10	7	21	16	NA	0	3	11	721	1016	skeleton
10	7	64	21	NA	0	1	9	764	1021	skeleton
10	7	48	61	NA	0	1	11	748	1061	skeleton
10	7	30	79	NA	0	1	9	730	1079	skeleton
10	7	36	81	NA	0	1	10	736	1081	skeleton
10	7	14	82	NA	0	1	9	714	1082	skeleton
10	7	50	1	4	NA	NA	NA	750	1001	seedling
10	7	21	76	1	NA	NA	NA	721	1076	seedling
10	7	16	61	1	NA	NA	NA	716	1061	seedling
10	10	66	51	4	NA	NA	NA	1066	1051	seedling
10	10	32	52	4	NA	NA	NA	1032	1052	seedling
10	10	36	66	6	NA	NA	NA	1036	1066	rosette
10	11	38	64	1	NA	NA	NA	1138	1064	seedling
10	11	59	14	2	NA	NA	NA	1159	1014	seedling
10	12	62	74	1	NA	NA	NA	1262	1074	seedling
10	12	56	77	1	NA	NA	NA	1256	1077	seedling
10	12	71	78	1	NA	NA	NA	1271	1078	seedling
10	13	19	3	NA	0	1	12	1319	1003	skeleton
10	13	11	6	NA	0	1	9	1311	1006	skeleton
10	13	49	11	NA	0	3	7	1349	1011	skeleton
10	13	12	47	NA	0	1	4	1312	1047	skeleton
10	13	2	32	NA	0	1	4	1302	1032	skeleton
10	13	81	79	NA	0	1	3	1381	1079	skeleton
10	13	75	80	NA	0	1	4	1375	1080	skeleton
10	14	5	87	NA	0	1	8	1405	1087	skeleton
10	14	11	79	NA	0	1	8	1411	1079	skeleton
10	14	10	77	NA	0	1	7	1410	1077	skeleton
10	14	33	87	NA	0	1	10	1433	1087	skeleton
10	14	41	88	NA	0	1	5	1441	1088	skeleton
10	14	43	86	NA	0	1	6	1443	1086	skeleton
10	15	61	49	NA	0	1	8	1561	1049	skeleton
10	15	5	99	NA	0	1	10	1505	1099	skeleton
10	15	28	72	NA	0	1	10	1528	1072	skeleton
10	15	35	96	NA	0	1	5	1535	1096	skeleton
10	15	27	52	1	NA	NA	NA	1527	1052	seedling
10	15	28	54	1	NA	NA	NA	1528	1054	seedling
10	15	23	57	1	NA	NA	NA	1523	1057	seedling
10	15	24	59	1	NA	NA	NA	1524	1059	seedling
10	15	44	63	1	NA	NA	NA	1544	1063	seedling
10	15	48	63	1	NA	NA	NA	1548	1063	seedling
10	15	50	64	1	NA	NA	NA	1550	1064	seedling
10	15	48	67	1	NA	NA	NA	1548	1067	seedling
10	15	47	71	1	NA	NA	NA	1547	1071	seedling
10	15	49	72	1	NA	NA	NA	1549	1072	seedling
10	15	48	78	1	NA	NA	NA	1548	1078	seedling
10	15	47	81	2	NA	NA	NA	1547	1081	seedling
10	15	15	86	1	NA	NA	NA	1515	1086	seedling
10	15	21	58	1	NA	NA	NA	1521	1058	seedling
10	16	97	87	NA	0	1	3	1697	1087	skeleton
10	16	3	99	NA	0	3	7	1603	1099	skeleton
10	16	90	78	NA	0	1	6	1690	1078	skeleton
10	16	31	31	NA	0	1	5	1631	1031	skeleton
10	16	48	88	NA	0	1	5	1648	1088	skeleton
10	17	66	51	NA	0	1	3	1766	1051	skeleton
10	17	63	61	NA	0	1	4	1763	1061	skeleton
10	17	48	85	NA	0	1	10	1748	1085	skeleton
10	17	59	46	1	NA	NA	NA	1759	1046	seedling
10	17	61	48	2	NA	NA	NA	1761	1048	seedling
10	17	55	54	1	NA	NA	NA	1755	1054	seedling
10	17	58	54	1	NA	NA	NA	1758	1054	seedling
10	17	37	59	1	NA	NA	NA	1737	1059	seedling
10	17	38	59	1	NA	NA	NA	1738	1059	seedling
10	17	44	63	1	NA	NA	NA	1744	1063	seedling
10	17	41	63	1	NA	NA	NA	1741	1063	seedling
10	17	41	64	1	NA	NA	NA	1741	1064	seedling
10	17	47	66	1	NA	NA	NA	1747	1066	seedling
10	17	48	66	1	NA	NA	NA	1748	1066	seedling
10	17	37	66	1	NA	NA	NA	1737	1066	seedling
10	17	36	67	1	NA	NA	NA	1736	1067	seedling
10	17	39	69	1	NA	NA	NA	1739	1069	seedling
10	17	42	70	1	NA	NA	NA	1742	1070	seedling
10	17	58	72	1	NA	NA	NA	1758	1072	seedling
10	17	74	77	1	NA	NA	NA	1774	1077	seedling
10	17	48	76	1	NA	NA	NA	1748	1076	seedling
10	17	33	76	1	NA	NA	NA	1733	1076	seedling
10	17	38	76	1	NA	NA	NA	1738	1076	seedling
10	17	91	80	1	NA	NA	NA	1791	1080	seedling
10	17	89	84	1	NA	NA	NA	1789	1084	seedling
10	17	24	93	1	NA	NA	NA	1724	1093	seedling
10	17	21	97	1	NA	NA	NA	1721	1097	seedling
10	18	89	64	NA	0	1	2	1889	1064	skeleton
10	18	22	41	2	NA	NA	NA	1822	1041	seedling
10	18	84	99	NA	0	1	8	1884	1099	skeleton
10	18	81	89	2	NA	NA	NA	1881	1089	seedling
10	19	15	41	NA	0	1	5	1915	1041	skeleton
10	19	51	48	NA	0	1	9	1951	1048	skeleton
10	19	51	51	NA	0	1	8	1951	1051	skeleton
10	19	46	61	NA	0	1	2	1946	1061	skeleton
10	19	46	63	NA	0	1	2	1946	1063	skeleton
10	19	71	54	NA	0	3	10	1971	1054	skeleton
10	19	21	91	NA	0	1	5	1921	1091	skeleton
10	19	25	94	NA	0	1	7	1925	1094	skeleton
10	19	16	99	NA	0	1	8	1916	1099	skeleton
10	19	32	60	NA	0	2	6	1932	1060	skeleton
10	20	71	47	NA	0	1	10	2071	1047	skeleton
10	20	36	84	NA	0	4	7	2036	1084	skeleton
10	21	91	63	NA	0	1	11	2191	1063	skeleton
10	21	64	84	1	NA	NA	NA	2164	1084	seedling
10	21	61	87	1	NA	NA	NA	2161	1087	seedling
10	21	39	90	2	NA	NA	NA	2139	1090	seedling
10	21	31	59	NA	0	1	4	2131	1059	skeleton
10	22	84	47	NA	0	6	13	2284	1047	skeleton
10	22	68	5	NA	0	1	7	2268	1005	skeleton
10	22	46	74	NA	0	2	8	2246	1074	skeleton
10	22	46	76	NA	0	2	6	2246	1076	skeleton
10	22	69	79	NA	0	1	5	2269	1079	skeleton
10	22	45	98	NA	0	1	8	2245	1098	skeleton
10	22	81	99	NA	0	1	7	2281	1099	skeleton
10	22	75	99	NA	0	6	7	2275	1099	skeleton
10	22	95	62	NA	0	1	9	2295	1062	skeleton
10	23	68	15	NA	0	1	5	2368	1015	skeleton
10	23	72	14	NA	0	1	4	2372	1014	skeleton
10	23	66	54	NA	0	1	10	2366	1054	skeleton
10	23	67	57	NA	1	3	10	2367	1057	regrowth
10	23	98	90	NA	0	1	4	2398	1090	skeleton
10	23	99	87	NA	0	1	3	2399	1087	skeleton
10	23	66	96	3	NA	NA	NA	2366	1096	seedling
10	23	68	95	2	NA	NA	NA	2368	1095	seedling
10	23	31	83	2	NA	NA	NA	2331	1083	seedling
10	23	23	79	2	NA	NA	NA	2323	1079	seedling
10	23	94	58	1	NA	NA	NA	2394	1058	seedling
10	23	93	55	1	NA	NA	NA	2393	1055	seedling
10	24	8	81	NA	0	3	4	2408	1081	skeleton
10	24	33	72	NA	0	1	2	2433	1072	skeleton
10	24	35	72	NA	0	1	3	2435	1072	skeleton
10	24	36	87	NA	0	1	10	2436	1087	skeleton
10	24	66	58	NA	0	4	7	2466	1058	skeleton
10	24	49	99	NA	0	1	8	2449	1099	skeleton
10	24	88	49	NA	0	1	4	2488	1049	skeleton
10	25	41	14	NA	1	5	10	2541	1014	regrowth
10	25	76	24	NA	0	3	9	2576	1024	skeleton
10	26	22	14	NA	0	1	10	2622	1014	skeleton
10	26	49	34	NA	0	3	11	2649	1034	skeleton
10	26	76	48	NA	0	1	9	2676	1048	skeleton
10	26	99	81	NA	0	1	10	2699	1081	skeleton
10	26	93	78	NA	0	1	8	2693	1078	skeleton
10	26	79	76	NA	0	1	9	2679	1076	skeleton
10	26	51	98	NA	0	1	9	2651	1098	skeleton
10	26	36	71	NA	0	3	10	2636	1071	skeleton
10	26	99	90	NA	0	1	9	2699	1090	skeleton
10	26	48	62	NA	0	2	9	2648	1062	skeleton
10	26	32	77	NA	0	1	12	2632	1077	skeleton
10	26	46	73	NA	0	2	9	2646	1073	skeleton
10	26	22	43	NA	0	6	13	2622	1043	skeleton
10	26	21	45	NA	0	1	13	2621	1045	skeleton
10	26	11	56	3	NA	NA	NA	2611	1056	seedling
10	26	16	56	1	NA	NA	NA	2616	1056	seedling
10	26	91	39	12	NA	NA	NA	2691	1039	rosette
10	27	99	13	11	NA	NA	NA	2799	1013	rosette
10	27	47	6	NA	0	6	12	2747	1006	skeleton
10	27	66	91	NA	0	1	8	2766	1091	skeleton
10	27	71	92	NA	0	1	8	2771	1092	skeleton
10	27	34	99	NA	0	1	7	2734	1099	skeleton
10	27	32	98	NA	0	1	3	2732	1098	skeleton
10	27	62	92	NA	0	1	10	2762	1092	skeleton
10	27	58	73	NA	0	1	8	2758	1073	skeleton
10	28	16	38	NA	0	3	10	2816	1038	skeleton
10	28	28	66	NA	0	1	7	2828	1066	skeleton
10	28	42	82	NA	0	1	9	2842	1082	skeleton
10	28	82	73	1	NA	NA	NA	2882	1073	seedling
10	28	58	77	2	NA	NA	NA	2858	1077	seedling
10	28	56	76	1	NA	NA	NA	2856	1076	seedling
10	28	57	86	1	NA	NA	NA	2857	1086	seedling
10	28	87	70	2	NA	NA	NA	2887	1070	seedling
10	28	86	68	1	NA	NA	NA	2886	1068	seedling
10	28	87	67	1	NA	NA	NA	2887	1067	seedling
10	28	64	69	1	NA	NA	NA	2864	1069	seedling
10	28	59	64	1	NA	NA	NA	2859	1064	seedling
10	28	37	65	1	NA	NA	NA	2837	1065	seedling
10	28	94	63	1	NA	NA	NA	2894	1063	seedling
10	28	43	58	1	NA	NA	NA	2843	1058	seedling
10	28	96	62	2	NA	NA	NA	2896	1062	seedling
10	28	47	56	1	NA	NA	NA	2847	1056	seedling
10	28	51	52	1	NA	NA	NA	2851	1052	seedling
10	28	43	54	1	NA	NA	NA	2843	1054	seedling
10	28	39	19	1	NA	NA	NA	2839	1019	seedling
10	29	87	99	2	NA	NA	NA	2987	1099	seedling
10	29	59	87	1	NA	NA	NA	2959	1087	seedling
10	29	16	79	1	NA	NA	NA	2916	1079	seedling
10	29	11	61	1	NA	NA	NA	2911	1061	seedling
10	29	66	11	2	NA	NA	NA	2966	1011	seedling
11	0	8	72	2	NA	NA	NA	8	1172	seedling
11	1	64	42	NA	0	1	4	164	1142	skeleton
11	1	91	58	NA	0	1	8	191	1158	skeleton
11	1	8	26	1	NA	NA	NA	108	1126	seedling
11	1	26	93	1	NA	NA	NA	126	1193	seedling
11	1	80	99	2	NA	NA	NA	180	1199	seedling
11	1	25	99	1	NA	NA	NA	125	1199	seedling
11	1	73	99	1	NA	NA	NA	173	1199	seedling
11	2	7	36	NA	0	1	10	207	1136	skeleton
11	2	14	41	NA	0	3	11	214	1141	skeleton
11	2	34	81	NA	0	1	8	234	1181	skeleton
11	3	86	34	NA	0	1	11	386	1134	skeleton
11	3	92	32	NA	0	2	11	392	1132	skeleton
11	3	53	86	NA	0	1	9	353	1186	skeleton
11	3	74	82	NA	0	4	12	374	1182	skeleton
11	3	73	85	NA	0	1	9	373	1185	skeleton
11	3	71	91	NA	0	3	10	371	1191	skeleton
11	3	28	7	1	NA	NA	NA	328	1107	seedling
11	3	34	8	1	NA	NA	NA	334	1108	seedling
11	3	26	13	1	NA	NA	NA	326	1113	seedling
11	3	21	14	1	NA	NA	NA	321	1114	seedling
11	3	13	15	1	NA	NA	NA	313	1115	seedling
11	3	50	29	1	NA	NA	NA	350	1129	seedling
11	4	36	41	NA	0	1	11	436	1141	skeleton
11	4	48	51	NA	0	1	9	448	1151	skeleton
11	4	19	69	NA	0	1	12	419	1169	skeleton
11	4	16	78	NA	0	1	11	416	1178	skeleton
11	4	84	2	1	NA	NA	NA	484	1102	seedling
11	5	54	41	NA	0	1	9	554	1141	skeleton
11	5	55	46	NA	0	2	10	555	1146	skeleton
11	5	46	47	NA	0	15	10	546	1147	skeleton
11	5	42	60	NA	0	6	9	542	1160	skeleton
11	5	23	25	2	NA	NA	NA	523	1125	seedling
11	5	21	26	2	NA	NA	NA	521	1126	seedling
11	5	67	32	1	NA	NA	NA	567	1132	seedling
11	5	65	33	1	NA	NA	NA	565	1133	seedling
11	5	63	34	1	NA	NA	NA	563	1134	seedling
11	5	78	63	2	NA	NA	NA	578	1163	seedling
11	6	76	3	NA	0	5	11	676	1103	skeleton
11	6	70	7	NA	0	7	12	670	1107	skeleton
11	6	78	16	NA	0	3	9	678	1116	skeleton
11	6	33	27	NA	0	4	8	633	1127	skeleton
11	6	12	42	1	NA	NA	NA	612	1142	seedling
11	6	32	5	1	NA	NA	NA	632	1105	seedling
11	6	48	77	NA	0	1	3	648	1177	skeleton
11	6	54	71	1	NA	NA	NA	654	1171	seedling
11	7	95	42	NA	0	1	11	795	1142	skeleton
11	7	59	77	NA	0	1	10	759	1177	skeleton
11	7	63	32	1	NA	NA	NA	763	1132	seedling
11	7	57	71	NA	0	1	7	757	1171	skeleton
11	7	61	64	1	NA	NA	NA	761	1164	seedling
11	7	57	64	1	NA	NA	NA	757	1164	seedling
11	7	54	65	1	NA	NA	NA	754	1165	seedling
11	7	2	52	NA	0	1	6	702	1152	skeleton
11	8	45	21	1	NA	NA	NA	845	1121	seedling
11	8	37	31	1	NA	NA	NA	837	1131	seedling
11	8	35	32	1	NA	NA	NA	835	1132	seedling
11	8	30	33	1	NA	NA	NA	830	1133	seedling
11	8	22	33	1	NA	NA	NA	822	1133	seedling
11	8	51	20	1	NA	NA	NA	851	1120	seedling
11	8	56	37	1	NA	NA	NA	856	1137	seedling
11	8	35	62	1	NA	NA	NA	835	1162	seedling
11	9	98	92	4	NA	NA	NA	998	1192	seedling
11	10	57	21	4	NA	NA	NA	1057	1121	seedling
11	11	82	68	NA	0	2	3	1182	1168	skeleton
11	11	47	84	NA	0	5	3	1147	1184	skeleton
11	11	62	43	NA	0	1	11	1162	1143	skeleton
11	11	84	99	NA	0	1	8	1184	1199	skeleton
11	11	87	17	NA	0	1	7	1187	1117	skeleton
11	11	87	30	NA	0	1	4	1187	1130	skeleton
11	14	92	87	NA	1	1	7	1492	1187	regrowth
11	14	73	73	NA	0	1	9	1473	1173	skeleton
11	14	73	81	NA	0	1	3	1473	1181	skeleton
11	14	96	89	NA	0	1	2	1496	1189	skeleton
11	14	66	81	NA	0	1	9	1466	1181	skeleton
11	14	90	82	NA	0	1	2	1490	1182	skeleton
11	14	52	87	NA	0	1	5	1452	1187	skeleton
11	14	36	92	NA	0	1	8	1436	1192	skeleton
11	14	81	91	NA	0	1	4	1481	1191	skeleton
11	14	24	96	NA	0	1	3	1424	1196	skeleton
11	14	36	99	NA	0	1	3	1436	1199	skeleton
11	14	99	99	NA	0	1	3	1499	1199	skeleton
11	14	22	9	NA	0	2	3	1422	1109	skeleton
11	14	41	28	2	NA	NA	NA	1441	1128	seedling
11	14	22	96	NA	0	1	3	1422	1196	skeleton
11	14	83	91	5	NA	NA	NA	1483	1191	seedling
11	15	99	41	NA	0	1	6	1599	1141	skeleton
11	15	12	3	NA	0	3	8	1512	1103	skeleton
11	15	52	13	NA	0	1	9	1552	1113	skeleton
11	15	32	47	NA	0	3	3	1532	1147	skeleton
11	15	25	82	NA	0	9	6	1525	1182	skeleton
11	15	16	84	NA	0	1	5	1516	1184	skeleton
11	15	10	94	NA	0	1	4	1510	1194	skeleton
11	15	97	88	NA	0	2	7	1597	1188	skeleton
11	15	24	95	2	NA	NA	NA	1524	1195	seedling
11	15	1	62	4	NA	NA	NA	1501	1162	seedling
11	15	43	8	NA	0	1	5	1543	1108	skeleton
11	16	96	26	NA	0	1	12	1696	1126	skeleton
11	16	80	29	NA	0	1	4	1680	1129	skeleton
11	16	24	11	NA	0	1	9	1624	1111	skeleton
11	16	19	28	NA	0	3	5	1619	1128	skeleton
11	16	8	53	NA	0	1	8	1608	1153	skeleton
11	16	2	89	NA	0	2	7	1602	1189	skeleton
11	16	12	98	NA	0	1	8	1612	1198	skeleton
11	16	75	41	NA	0	1	3	1675	1141	skeleton
11	16	58	58	NA	0	2	5	1658	1158	skeleton
11	16	53	66	NA	0	1	7	1653	1166	skeleton
11	16	72	79	NA	0	2	7	1672	1179	skeleton
11	16	66	77	NA	0	2	6	1666	1177	skeleton
11	16	80	86	NA	0	1	4	1680	1186	skeleton
11	16	87	83	NA	0	1	4	1687	1183	skeleton
11	16	51	82	NA	0	1	5	1651	1182	skeleton
11	16	87	23	2	NA	NA	NA	1687	1123	seedling
11	16	78	9	1	NA	NA	NA	1678	1109	seedling
11	16	7	22	1	NA	NA	NA	1607	1122	seedling
11	16	77	44	1	NA	NA	NA	1677	1144	seedling
11	16	99	91	4	NA	NA	NA	1699	1191	seedling
11	16	77	34	2	NA	NA	NA	1677	1134	seedling
11	17	99	11	NA	0	1	7	1799	1111	skeleton
11	17	57	12	NA	0	3	9	1757	1112	skeleton
11	17	79	35	NA	0	1	8	1779	1135	skeleton
11	17	11	32	NA	0	1	9	1711	1132	skeleton
11	17	62	37	NA	0	4	8	1762	1137	skeleton
11	17	14	36	NA	0	1	8	1714	1136	skeleton
11	17	72	57	NA	0	1	6	1772	1157	skeleton
11	17	70	51	NA	0	1	10	1770	1151	skeleton
11	17	86	84	NA	0	1	3	1786	1184	skeleton
11	17	89	84	NA	0	1	4	1789	1184	skeleton
11	17	31	90	NA	0	1	8	1731	1190	skeleton
11	17	39	95	NA	0	1	10	1739	1195	skeleton
11	17	34	5	2	NA	NA	NA	1734	1105	seedling
11	17	38	7	1	NA	NA	NA	1738	1107	seedling
11	17	39	8	1	NA	NA	NA	1739	1108	seedling
11	17	18	15	2	NA	NA	NA	1718	1115	seedling
11	17	42	45	3	NA	NA	NA	1742	1145	seedling
11	17	17	51	1	NA	NA	NA	1717	1151	seedling
11	17	16	61	1	NA	NA	NA	1716	1161	seedling
11	18	99	66	NA	1	1	11	1899	1166	regrowth
11	18	79	48	NA	0	1	7	1879	1148	skeleton
11	18	68	56	NA	0	1	10	1868	1156	skeleton
11	18	33	77	NA	0	1	7	1833	1177	skeleton
11	18	45	75	NA	0	2	7	1845	1175	skeleton
11	18	83	60	NA	0	1	3	1883	1160	skeleton
11	18	66	86	NA	0	1	4	1866	1186	skeleton
11	18	34	90	NA	1	5	8	1834	1190	regrowth
11	18	68	98	NA	0	1	5	1868	1198	skeleton
11	18	48	99	NA	0	1	9	1848	1199	skeleton
11	18	91	97	NA	0	1	11	1891	1197	skeleton
11	18	73	71	NA	0	1	3	1873	1171	skeleton
11	18	48	3	4	NA	NA	NA	1848	1103	seedling
11	18	91	54	6	NA	NA	NA	1891	1154	rosette
11	18	79	66	4	NA	NA	NA	1879	1166	seedling
11	19	92	59	NA	0	1	9	1992	1159	skeleton
11	19	6	43	NA	0	3	10	1906	1143	skeleton
11	19	18	91	NA	0	1	4	1918	1191	skeleton
11	19	43	66	NA	0	2	9	1943	1166	skeleton
11	19	48	76	NA	0	1	3	1948	1176	skeleton
11	19	86	83	NA	0	8	10	1986	1183	skeleton
11	19	76	85	NA	0	4	9	1976	1185	skeleton
11	19	97	89	NA	0	1	6	1997	1189	skeleton
11	19	99	57	NA	0	1	3	1999	1157	skeleton
11	19	79	4	1	NA	NA	NA	1979	1104	seedling
11	19	77	9	2	NA	NA	NA	1977	1109	seedling
11	19	81	12	4	NA	NA	NA	1981	1112	seedling
11	19	84	13	4	NA	NA	NA	1984	1113	seedling
11	19	77	13	2	NA	NA	NA	1977	1113	seedling
11	19	79	20	2	NA	NA	NA	1979	1120	seedling
11	19	87	22	1	NA	NA	NA	1987	1122	seedling
11	19	94	57	NA	0	1	3	1994	1157	skeleton
11	19	50	69	NA	0	1	4	1950	1169	skeleton
11	20	77	34	NA	0	1	10	2077	1134	skeleton
11	20	32	99	NA	0	5	10	2032	1199	skeleton
11	20	9	16	NA	0	1	3	2009	1116	skeleton
11	20	2	47	NA	0	1	8	2002	1147	skeleton
11	20	50	11	3	NA	NA	NA	2050	1111	seedling
11	20	11	29	1	NA	NA	NA	2011	1129	seedling
11	20	12	22	2	NA	NA	NA	2012	1122	seedling
11	20	39	88	4	NA	NA	NA	2039	1188	seedling
11	21	0	36	NA	0	2	14	2100	1136	skeleton
11	21	2	41	NA	0	3	12	2102	1141	skeleton
11	21	59	31	NA	0	1	5	2159	1131	skeleton
11	21	76	31	NA	0	1	3	2176	1131	skeleton
11	21	61	34	1	NA	NA	NA	2161	1134	seedling
11	22	63	8	NA	0	10	7	2263	1108	skeleton
11	22	68	13	NA	0	1	8	2268	1113	skeleton
11	22	71	33	NA	0	1	9	2271	1133	skeleton
11	22	78	36	NA	0	1	6	2278	1136	skeleton
11	22	34	57	NA	0	1	10	2234	1157	skeleton
11	22	35	58	NA	0	1	10	2235	1158	skeleton
11	22	94	85	NA	0	1	12	2294	1185	skeleton
11	22	95	88	NA	0	1	8	2295	1188	skeleton
11	22	99	89	NA	0	1	3	2299	1189	skeleton
11	22	64	79	NA	0	1	8	2264	1179	skeleton
11	23	73	15	NA	0	1	2	2373	1115	skeleton
11	23	85	19	NA	0	1	8	2385	1119	skeleton
11	23	4	66	NA	0	3	10	2304	1166	skeleton
11	23	9	65	NA	0	1	7	2309	1165	skeleton
11	23	7	75	NA	0	1	7	2307	1175	skeleton
11	23	8	79	NA	0	1	10	2308	1179	skeleton
11	23	71	37	NA	0	1	6	2371	1137	skeleton
11	23	73	40	NA	0	1	4	2373	1140	skeleton
11	23	72	44	NA	0	1	5	2372	1144	skeleton
11	23	55	40	NA	0	1	4	2355	1140	skeleton
11	23	74	57	NA	0	1	10	2374	1157	skeleton
11	23	72	60	NA	0	3	6	2372	1160	skeleton
11	23	70	62	NA	0	2	4	2370	1162	skeleton
11	23	68	68	NA	0	1	4	2368	1168	skeleton
11	23	51	95	NA	0	3	11	2351	1195	skeleton
11	23	49	95	NA	0	1	8	2349	1195	skeleton
11	23	69	59	NA	0	1	4	2369	1159	skeleton
11	23	52	74	NA	0	1	2	2352	1174	skeleton
11	23	95	98	NA	2	1	12	2395	1198	regrowth
11	24	31	27	NA	0	5	9	2431	1127	skeleton
11	24	32	28	NA	0	1	3	2432	1128	skeleton
11	24	39	78	NA	0	2	10	2439	1178	skeleton
11	24	63	77	NA	0	2	6	2463	1177	skeleton
11	24	36	76	NA	0	1	5	2436	1176	skeleton
11	24	19	66	NA	0	4	5	2419	1166	skeleton
11	24	84	29	3	NA	NA	NA	2484	1129	seedling
11	24	72	51	2	NA	NA	NA	2472	1151	seedling
11	24	24	85	3	NA	NA	NA	2424	1185	seedling
11	25	96	69	NA	0	1	11	2596	1169	skeleton
11	25	22	78	NA	0	1	11	2522	1178	skeleton
11	25	66	64	NA	0	1	6	2566	1164	skeleton
11	25	39	78	NA	0	1	10	2539	1178	skeleton
11	25	89	99	NA	0	5	11	2589	1199	skeleton
11	26	93	50	NA	0	2	10	2693	1150	skeleton
11	26	63	27	NA	0	1	9	2663	1127	skeleton
11	26	44	11	NA	0	2	11	2644	1111	skeleton
11	26	41	19	NA	0	1	9	2641	1119	skeleton
11	26	89	64	NA	0	1	12	2689	1164	skeleton
11	26	0	99	NA	0	12	10	2600	1199	skeleton
11	27	46	9	NA	0	4	12	2746	1109	skeleton
11	27	18	25	NA	0	1	5	2718	1125	skeleton
11	27	1	87	NA	0	1	11	2701	1187	skeleton
11	27	76	58	NA	0	1	11	2776	1158	skeleton
11	27	31	44	NA	0	2	5	2731	1144	skeleton
11	27	64	62	NA	0	1	6	2764	1162	skeleton
11	27	33	82	NA	0	1	11	2733	1182	skeleton
11	27	55	99	NA	0	1	8	2755	1199	skeleton
11	27	38	81	NA	0	1	6	2738	1181	skeleton
11	27	32	98	NA	0	1	4	2732	1198	skeleton
11	27	35	83	NA	0	1	4	2735	1183	skeleton
11	27	23	9	NA	0	1	3	2723	1109	skeleton
11	28	34	7	NA	0	1	7	2834	1107	skeleton
11	28	48	9	NA	0	5	12	2848	1109	skeleton
11	28	92	78	NA	0	1	5	2892	1178	skeleton
11	28	55	22	NA	0	1	8	2855	1122	skeleton
11	28	25	69	NA	0	1	8	2825	1169	skeleton
11	29	16	94	NA	0	1	4	2916	1194	skeleton
11	29	99	55	NA	1	1	7	2999	1155	regrowth
12	0	11	82	NA	0	2	12	11	1282	skeleton
12	0	21	67	NA	0	4	13	21	1267	skeleton
12	0	16	64	NA	0	5	12	16	1264	skeleton
12	0	31	72	NA	0	1	8	31	1272	skeleton
12	1	66	11	NA	0	1	6	166	1211	skeleton
12	2	63	37	NA	0	2	9	263	1237	skeleton
12	3	33	31	NA	0	12	15	333	1231	skeleton
12	3	47	22	NA	0	1	4	347	1222	skeleton
12	3	44	28	NA	0	1	4	344	1228	skeleton
12	4	52	88	3	NA	NA	NA	452	1288	seedling
12	4	58	81	2	NA	NA	NA	458	1281	seedling
12	4	57	79	3	NA	NA	NA	457	1279	seedling
12	4	50	80	2	NA	NA	NA	450	1280	seedling
12	4	73	77	1	NA	NA	NA	473	1277	seedling
12	4	47	55	3	NA	NA	NA	447	1255	seedling
12	4	49	51	4	NA	NA	NA	449	1251	seedling
12	5	47	78	1	NA	NA	NA	547	1278	seedling
12	5	7	62	3	NA	NA	NA	507	1262	seedling
12	5	58	63	2	NA	NA	NA	558	1263	seedling
12	6	92	18	NA	0	1	5	692	1218	skeleton
12	6	86	20	NA	0	1	11	686	1220	skeleton
12	6	29	21	NA	0	1	9	629	1221	skeleton
12	6	29	19	NA	0	1	3	629	1219	skeleton
12	7	46	57	NA	0	1	10	746	1257	skeleton
12	7	77	99	2	NA	NA	NA	777	1299	seedling
12	7	73	98	4	NA	NA	NA	773	1298	seedling
12	8	68	99	1	NA	NA	NA	868	1299	seedling
12	8	37	59	1	NA	NA	NA	837	1259	seedling
12	8	90	55	3	NA	NA	NA	890	1255	seedling
12	9	76	49	1	NA	NA	NA	976	1249	seedling
12	10	82	31	NA	0	4	12	1082	1231	skeleton
12	10	74	78	NA	0	1	6	1074	1278	skeleton
