upper	lower	rain	month	yr
14.5	-2.5	0	4	1997
15	-1.8	0	4	1997
17	-0.5	0	4	1997
20.5	0	0	4	1997
20.5	5	0	4	1997
18.5	-2.8	0	4	1997
14.3	0.8	0	4	1997
16.5	4	0	4	1997
15.5	4.3	0	4	1997
13.8	-2	0	4	1997
15.5	6.8	0	4	1997
14.5	-2	0	4	1997
12	3.5	0.4	4	1997
9.8	-1.2	0	4	1997
10.5	-5	0	4	1997
13.5	4	0	4	1997
12.8	3.5	0	4	1997
14.8	4.3	0	4	1997
15	4.2	0.1	4	1997
11.1	8	9.3	4	1997
14	7.6	1.3	4	1997
13.3	10.5	0.2	4	1997
17.5	10	0	4	1997
17	5.3	0	4	1997
19.8	3.5	0	5	1997
23	4	0	5	1997
25.5	5.5	0	5	1997
24.8	11.8	1.1	5	1997
18.5	11	0	5	1997
16.8	2.8	5.6	5	1997
8.8	-1.8	0	5	1997
11.5	4	2.9	5	1997
12.5	5.8	0.7	5	1997
13.5	6.5	4.6	5	1997
14.5	6.5	1	5	1997
15.1	7	1.2	5	1997
14.8	5.5	2.6	5	1997
16.8	2.3	0.4	5	1997
18.3	2.5	0	5	1997
19.2	2.7	0	5	1997
21.5	10.9	1.2	5	1997
25.6	13.8	1.4	5	1997
20	10.5	0	5	1997
17.5	5.8	2.4	5	1997
16.3	10	3.3	5	1997
13.3	6.5	0	5	1997
13.9	7.4	0.2	5	1997
16.5	1.5	0	5	1997
16.5	2.8	0	5	1997
19.5	2.2	0	5	1997
22	3	0	5	1997
20.5	4.5	0	5	1997
18.4	4.3	0	5	1997
24	4.8	0	5	1997
24.5	7	0	5	1997
23	8.2	0	6	1997
20	10.5	0.2	6	1997
20.3	8.5	0	6	1997
21.7	9.2	0	6	1997
23.4	10.5	0	6	1997
26.1	13.1	1	6	1997
24.2	14.5	8.4	6	1997
23	11.5	0	6	1997
20.8	9	1.7	6	1997
22.5	9.5	0	6	1997
26.3	15.5	5.3	6	1997
24.9	13.5	1.3	6	1997
19.9	13.1	0	6	1997
20.8	12	0	6	1997
17	8.2	0	6	1997
18.3	8	0	6	1997
21	10	2.2	6	1997
20.5	8.8	0	6	1997
20.5	4	3.9	6	1997
15.8	7.5	1.9	6	1997
16	10.5	5.3	6	1997
17.5	10	7.5	6	1997
17.5	11	5.8	6	1997
19.5	10	0.1	6	1997
17.3	11	4.3	6	1997
16.5	11.3	3.8	6	1997
16.8	10.5	12.2	6	1997
12.8	9.8	3.8	6	1997
16	10.3	1.8	6	1997
18	10.3	0	6	1997
16.5	10.8	0.5	7	1997
17.5	9.3	0	7	1997
19	8.8	4.2	7	1997
17	10.8	10.5	7	1997
19.5	9.5	0	7	1997
21.8	9.3	0	7	1997
23.8	12.3	0	7	1997
26.3	12.3	0	7	1997
26.8	16	0.2	7	1997
26.8	12.3	0	7	1997
23.5	9.8	0	7	1997
23.5	11.3	0	7	1997
24.9	14.5	0.2	7	1997
23.5	13.5	0	7	1997
23.8	14	0.2	7	1997
24.8	14.3	0	7	1997
21.5	13.8	0.7	7	1997
20.1	10	0	7	1997
21.3	11.2	1.1	7	1997
25.1	8.3	0	7	1997
25.5	11	0	7	1997
26	9	0	7	1997
26.3	11	0	7	1997
27	14.8	0	7	1997
24	13	1	7	1997
23.3	9.8	0.1	7	1997
21.5	14.3	17.7	7	1997
23.8	11.5	0	7	1997
24.5	9.8	0	7	1997
25.8	14.5	1.4	7	1997
23	13.5	0.1	7	1997
18.3	13.2	4.7	8	1997
23.4	12.5	0	8	1997
23.1	9.5	0	8	1997
21.5	14	4.2	8	1997
21.8	15	20.1	8	1997
21	15	0.3	8	1997
24.8	15.4	32	8	1997
26.6	15	0	8	1997
30	15.6	0	8	1997
28	13.4	0	8	1997
30.8	18	0	8	1997
28.8	16.5	0	8	1997
27.8	18.3	1.1	8	1997
25.8	13.1	0	8	1997
25.9	12.2	0	8	1997
27.9	10.5	0	8	1997
28.4	14.5	0	8	1997
24	14.3	2.1	8	1997
29.3	13.5	0	8	1997
29.8	13.5	0	8	1997
28.8	13.5	0	8	1997
25.8	18.8	0.1	8	1997
23.5	19	0	8	1997
26.3	18.5	0.7	8	1997
24.2	16.5	7.6	8	1997
21.8	7.5	1.6	8	1997
22	11	0.4	8	1997
19.5	8.9	12.8	8	1997
19.5	13.2	0.1	8	1997
19.6	13.5	7.4	8	1997
21	10.5	1.1	8	1997
23.3	14.8	0	9	1997
21.5	7.5	0	9	1997
21.6	12.8	0.1	9	1997
18.8	14	2.2	9	1997
21.3	9.4	0	9	1997
18.5	9	0.6	9	1997
19.5	13	0	9	1997
21	7.8	0	9	1997
21.3	9.8	0	9	1997
21.5	5	0	9	1997
20.5	9	0	9	1997
20	11.5	0.4	9	1997
19	6.8	2.7	9	1997
16.5	5.8	0	9	1997
17.3	7	0	9	1997
19	9	0	9	1997
21.3	6.8	0	9	1997
22.5	5	0	9	1997
24.7	12.9	4.4	9	1997
16.9	12.5	4.7	9	1997
18.7	5.5	0	9	1997
19	4	0	9	1997
20.8	6.7	0	9	1997
20.8	6.8	0	9	1997
20	13.5	0	9	1997
19.2	11	0	9	1997
21.5	11	0	9	1997
19.4	6.5	0	9	1997
19	8.3	0	9	1997
22.9	15	0	9	1997
21.3	15.8	0	10	1997
24.5	9.8	0	10	1997
18.8	7.8	0	10	1997
18.3	9	0	10	1997
19.5	8.5	0	10	1997
17.1	6.5	0	10	1997
20.8	10.5	8.2	10	1997
15.8	11	7	10	1997
18	13	6	10	1997
18.3	9.3	14	10	1997
16.5	8.5	0.2	10	1997
13.5	8	13.5	10	1997
12	5	0	10	1997
12	2	0.5	10	1997
13.5	4.8	12.6	10	1997
14	8	0.3	10	1997
16.3	11.5	0.7	10	1997
18.5	6	0.1	10	1997
21.4	6.5	0	10	1997
22	10.3	0	10	1997
13.3	7.3	0.3	10	1997
12.8	-0.8	0	10	1997
14.9	-0.1	0	10	1997
14	4.1	0	10	1997
12	-2.6	0	10	1997
10.8	-4	0	10	1997
12.8	0.5	0	10	1997
12.8	-0.3	0	10	1997
9.5	-4.5	0	10	1997
11	-6	0	10	1997
9.3	-5	0	10	1997
13.1	-4.3	0	11	1997
11.5	-1.8	0	11	1997
8.3	-1.3	0.1	11	1997
11	4.3	0	11	1997
13.5	6	6.7	11	1997
15.2	9.3	5.2	11	1997
13.5	6.5	0.1	11	1997
12.8	8.3	5.4	11	1997
13	5.5	4.7	11	1997
10	5.8	0.1	11	1997
10.5	1.8	1	11	1997
12	-2.3	0	11	1997
10.8	-3	0.1	11	1997
10.5	-2.8	0.1	11	1997
13.3	-0.3	1.6	11	1997
15	12.8	2	11	1997
16	12	0	11	1997
15.3	9.8	0.5	11	1997
12.8	8.8	3.5	11	1997
13	7	7.5	11	1997
11.6	2.5	6.9	11	1997
10.2	-0.2	2.4	11	1997
11.5	-0.5	1.5	11	1997
10.5	0	0.2	11	1997
9	4.5	1.2	11	1997
10	5.8	0	11	1997
11.5	7.5	7.4	11	1997
11.3	7	7.9	11	1997
14	7.5	0	11	1997
13.5	8	1.8	11	1997
13.5	-1.8	0	12	1997
5.3	-1	5.5	12	1997
3.8	-1.3	0	12	1997
4	-0.8	0	12	1997
6.5	-3.5	0	12	1997
9.4	7	0.2	12	1997
10.8	6.5	0	12	1997
11.8	7.3	2.4	12	1997
13	7	0.5	12	1997
13.5	9	8.6	12	1997
14.7	10.5	0.7	12	1997
14	4.5	0.3	12	1997
14	-1	0	12	1997
8.8	0.2	0	12	1997
10.5	1.5	0	12	1997
6.5	2	0	12	1997
3.3	-2	0.1	12	1997
9.3	-0.7	11.6	12	1997
10	6.6	4.5	12	1997
10	6	0	12	1997
9	5	0	12	1997
6.3	3.5	0.5	12	1997
8.3	5.5	6.7	12	1997
13.3	7.5	2.2	12	1997
13.5	7.8	5.1	12	1997
12.2	6.5	4.7	12	1997
9.5	4	0	12	1997
8	-1	0	12	1997
7.5	-1.2	0.4	12	1997
9	-0.3	1.3	12	1997
11.6	-1.8	3.6	12	1997
9.3	1.5	0.3	1	1998
9.5	2.2	16.7	1	1998
12.5	5.3	8.6	1	1998
10.8	2.5	4.2	1	1998
8.8	1	16	1	1998
6.5	-1	7	1	1998
12	-0.5	5.6	1	1998
11.5	4.3	2.9	1	1998
12.8	10	0.5	1	1998
14.8	6.3	0	1	1998
13.3	2.5	0.1	1	1998
11.5	7.5	0	1	1998
11.3	6.5	0.4	1	1998
12.5	6.5	7.6	1	1998
10.3	3.8	1.7	1	1998
11.5	5.3	1	1	1998
9	3.3	0.1	1	1998
9.8	5.5	5.2	1	1998
9.3	5.3	6.5	1	1998
6.3	-0.5	0	1	1998
4.8	-3	0	1	1998
6.5	0	0	1	1998
6	-4	0	1	1998
4.5	-2.3	0	1	1998
7.5	1	0	1	1998
4.5	1	0	1	1998
6	-2	0	1	1998
3.8	-0.3	0	1	1998
4.5	-4	0.3	1	1998
7.3	-1.3	0	1	1998
7.1	-0.3	0	1	1998
4.5	2.3	1.2	1	1998
6.2	-4.7	0.1	2	1998
4	-6	0.1	2	1998
6.5	-3.5	0	2	1998
6.3	-4.5	0	2	1998
8	4	0	2	1998
10.3	3.8	0	2	1998
9	2.5	0	2	1998
9	7.8	3	2	1998
11.5	2.5	0	2	1998
10.5	6	0	2	1998
11.5	7	0	2	1998
14.5	7	0	2	1998
15	5.8	0	2	1998
18	-0.5	0	2	1998
17.5	-0.6	0	2	1998
16.8	2	0	2	1998
12.3	0.5	0	2	1998
13	0.8	0	2	1998
11.1	3.5	0.2	2	1998
12.8	7	0	2	1998
14.5	7.5	0	2	1998
11.4	1.9	1.4	2	1998
10	1.5	0.5	2	1998
11.8	4.8	2.3	2	1998
11.3	1	0	2	1998
12.7	3.6	0	2	1998
9.3	6.5	0	2	1998
10	2.9	1.2	2	1998
7.3	1.5	0	3	1998
10.3	5.5	0	3	1998
12.5	7.8	7.3	3	1998
14.8	7	6.1	3	1998
11	4	0	3	1998
11	6	8	3	1998
12.8	5.8	5.7	3	1998
13	7.3	0.3	3	1998
10.5	-3.8	0.5	3	1998
9	-2.5	0	3	1998
9	-2.8	6	3	1998
9.5	-0.5	0	3	1998
8	2.5	1.3	3	1998
11.5	1.9	0.3	3	1998
10.3	4.4	0	3	1998
10.5	7	0	3	1998
11	7.8	0	3	1998
12.3	3.5	0	3	1998
14	2	0	3	1998
13	0.5	0	3	1998
12.5	6.5	0	3	1998
10.5	6	0	3	1998
12.5	0	0	3	1998
10	1	2.4	3	1998
9.5	4	3.7	3	1998
10.5	5.5	4.2	3	1998
12.8	9.5	1.7	3	1998
14.5	8	0	3	1998
16.4	6.4	0.5	3	1998
17.5	12	0.4	3	1998
15.3	2	0	3	1998
15	3.8	2.1	4	1998
13	7	3.2	4	1998
13.5	7	4.3	4	1998
14	5.5	8.8	4	1998
14	5.5	0.1	4	1998
13.8	6	8.3	4	1998
13.5	4.5	0.7	4	1998
13.8	1.8	0.6	4	1998
13	4.8	11.8	4	1998
10.8	2.5	4.2	4	1998
8.2	3.8	2.3	4	1998
8	-1.3	1.7	4	1998
8.5	-1.5	0	4	1998
8.5	-1.5	0	4	1998
7.5	-1.5	7.2	4	1998
6.5	-0.1	7.4	4	1998
8.4	3	4.4	4	1998
7.8	3	0.4	4	1998
9	4.7	4.1	4	1998
13	4.8	9.1	4	1998
14.3	3.5	0	4	1998
14.3	8.3	0.4	4	1998
22.1	9.8	4.6	4	1998
13.5	7.9	1	4	1998
16.1	8.6	3.8	4	1998
16.4	2.2	5.3	4	1998
14.8	1.8	2.4	4	1998
13.5	1.5	3.3	4	1998
14.8	3	1.1	4	1998
17	8.9	0.3	4	1998
13.4	7	0	5	1998
11	7.6	0.3	5	1998
16.1	5	0.4	5	1998
13.3	0.3	0	5	1998
16	7.3	0	5	1998
15	9.5	0.1	5	1998
16.5	11	0	5	1998
16.5	7.5	0	5	1998
22.5	7.8	0	5	1998
22	8.3	0	5	1998
23.5	10	0	5	1998
23	10	0	5	1998
23	10	0	5	1998
25	14.5	5.5	5	1998
23.5	10.5	7.2	5	1998
25.5	7	0	5	1998
24.5	7	0	5	1998
22.3	4.8	0	5	1998
24	6	0	5	1998
24.3	6.3	0	5	1998
23.5	12.5	0	5	1998
18.5	5	0	5	1998
18.5	5	0	5	1998
16	5	0	5	1998
18.1	4.8	0	5	1998
19.3	10.5	0.9	5	1998
16	6.5	5.7	5	1998
12.5	6.3	1.1	5	1998
17.3	8.3	0.3	5	1998
19.3	3	0	5	1998
22.5	11.5	3.5	5	1998
19.8	5	0	6	1998
20.8	12	11.1	6	1998
18.8	9.3	2.9	6	1998
18.6	9	0.1	6	1998
17.6	7.5	0	6	1998
19.2	13.2	0	6	1998
22.6	9.8	1.1	6	1998
20.3	10.3	1.3	6	1998
16.3	6	3	6	1998
19.3	10.8	4.3	6	1998
17	8.4	7.8	6	1998
12.5	5	3.2	6	1998
16.3	8	0.3	6	1998
14.8	10.5	13.5	6	1998
18	10.5	2.1	6	1998
16.5	11.5	0	6	1998
17.5	8.8	0	6	1998
17.2	11	2.8	6	1998
19.5	13.5	0.6	6	1998
25.4	11.2	0.1	6	1998
28.5	16.5	0	6	1998
24	10.8	0	6	1998
20.5	12.5	1.3	6	1998
20.3	14	0.7	6	1998
23	12.5	7.5	6	1998
19.5	11	1.4	6	1998
17.8	12.5	6.7	6	1998
19.8	10.3	5.7	6	1998
21	10.5	0.2	6	1998
18.1	12.8	8.5	6	1998
19.3	11.3	0	7	1998
20	8.8	0	7	1998
17.5	7.8	0	7	1998
19.8	11	0	7	1998
19.5	12.5	0	7	1998
22.3	15	0.1	7	1998
18	13	0.3	7	1998
19.6	8.5	0	7	1998
22.3	13.5	0	7	1998
21.3	14.5	0.5	7	1998
20	13.5	0.1	7	1998
17.8	13.5	7.3	7	1998
18.5	10.5	3.5	7	1998
18.5	10	5.4	7	1998
18.8	11.5	0	7	1998
19	12	2.2	7	1998
21.5	12.8	0.2	7	1998
21.3	11.5	0	7	1998
20.8	9	0	7	1998
23	10	0	7	1998
25	14.8	0.4	7	1998
19.5	11.8	0	7	1998
21.5	13.8	4.3	7	1998
21.5	9	0	7	1998
21	6.5	0	7	1998
22	7.5	0	7	1998
20.8	11.8	4.4	7	1998
22	12.5	0	7	1998
19.5	13.8	0.7	7	1998
20.8	12	0	7	1998
21.2	12.2	0	7	1998
21.4	9.8	0	8	1998
22.4	8.5	3	8	1998
20.8	7.8	0.2	8	1998
18	11.5	1.3	8	1998
21.8	9.5	0	8	1998
25.3	10	0	8	1998
25.9	10.4	0	8	1998
28.4	12	0	8	1998
29.5	13.9	0	8	1998
26	12.8	0	8	1998
30.5	12.8	0	8	1998
29.5	13	0	8	1998
22.6	11	0	8	1998
21.6	14	0	8	1998
26	13.2	7.2	8	1998
21.8	7	0	8	1998
23.5	12.8	0	8	1998
24.5	12.8	0	8	1998
22.3	6	0	8	1998
24.8	10.8	0	8	1998
20.8	15	0.2	8	1998
22.3	11.3	0	8	1998
19.8	7.8	0.6	8	1998
18.8	11.5	4.8	8	1998
18.8	6	0.1	8	1998
21.8	15	0.2	8	1998
17.7	5.2	0	8	1998
20.1	4.5	0	8	1998
18.7	7.3	0	8	1998
22	8.5	0	8	1998
21.8	9.2	0	8	1998
22.3	14	1.1	9	1998
24.8	11.5	0	9	1998
23.3	13.8	24.3	9	1998
21.2	9	0	9	1998
19.5	14	19.6	9	1998
20.3	11	3.8	9	1998
20.3	14.5	0.7	9	1998
22	14.5	2.3	9	1998
21.8	15	0.3	9	1998
20.5	14.5	2.6	9	1998
19.5	10	0	9	1998
17.8	6	2.1	9	1998
14.8	5.6	4.5	9	1998
15.5	7	0	9	1998
16.5	9	1.2	9	1998
18.5	8	0.1	9	1998
17.8	7	0	9	1998
18	8.8	0	9	1998
20.5	14	0	9	1998
23.5	8.8	0	9	1998
21.8	12.5	0	9	1998
21.5	11	0	9	1998
19	9.5	0	9	1998
21.6	10.9	0	9	1998
22.2	11.9	0	9	1998
22.6	11.6	0	9	1998
20.8	13	18.6	9	1998
18.5	13.8	2.7	9	1998
17.5	11	0	9	1998
16.3	12.8	4.5	9	1998
18	12.5	7.1	10	1998
17.5	9.5	0.1	10	1998
14.5	2.5	0	10	1998
13.5	7.3	0.4	10	1998
14	7	1.1	10	1998
12.3	7.8	5.5	10	1998
11.5	8.8	0	10	1998
13	9	0.2	10	1998
11.5	8.5	0	10	1998
15	9.5	2.5	10	1998
15	9	1.5	10	1998
17.8	8.3	0	10	1998
15.3	7.8	6	10	1998
18	11	0.2	10	1998
18	5.6	0.9	10	1998
15.2	2.8	0	10	1998
17.3	8.7	12.3	10	1998
14	-1.5	0	10	1998
12.3	0.3	0	10	1998
12	2.8	0	10	1998
15.8	9.3	3.3	10	1998
18.8	14	0	10	1998
17.5	14.5	9.8	10	1998
17.3	5.8	2.7	10	1998
14.8	8.8	19.5	10	1998
13.3	5.3	1	10	1998
14.3	6.5	4.5	10	1998
16	11.5	3.2	10	1998
13.3	7	1.8	10	1998
12	6.3	1	10	1998
10.2	4.3	2.8	10	1998
9.6	3.2	30.9	11	1998
10.3	3.8	1.2	11	1998
10	5.6	13.6	11	1998
10	0.8	4.2	11	1998
7.9	0	0.2	11	1998
10.6	6	2.4	11	1998
11.8	2.5	0	11	1998
14.7	8	6	11	1998
16.5	10.5	7.5	11	1998
15.6	7	6.8	11	1998
11	-0.3	0	11	1998
11.2	2.5	4.4	11	1998
10	4.3	0.4	11	1998
9	3.4	8.7	11	1998
8.6	5	0	11	1998
8.5	-0.5	0.1	11	1998
7	-3.5	0	11	1998
4.8	-2.8	0	11	1998
7.3	0.8	0	11	1998
9	-2	0	11	1998
6.5	-1	0	11	1998
6.5	-2	0	11	1998
5.8	-1.5	0	11	1998
5.8	-3	0	11	1998
8.8	5	11.5	11	1998
6.3	1.5	0.2	11	1998
11	3.3	0.3	11	1998
11.8	6.8	0.5	11	1998
11.8	0	3.8	11	1998
12	1.3	0.2	11	1998
7	0.8	0.1	12	1998
5	1.8	0	12	1998
4.2	0.5	0	12	1998
4.2	-2	0.1	12	1998
5.5	-2	0	12	1998
5.5	-5.5	0	12	1998
3.3	-3	0.1	12	1998
9	0	0.6	12	1998
10.5	0.3	3	12	1998
11.5	6	0	12	1998
10.3	5.3	6.5	12	1998
13.5	6	0.5	12	1998
14	7	3.5	12	1998
14.3	7	0	12	1998
14.4	11.5	1	12	1998
8	5	2.5	12	1998
11.5	5	0.1	12	1998
10	5.5	1.4	12	1998
10.5	4	4	12	1998
7.8	1.5	0	12	1998
5.5	-3.8	0	12	1998
6.8	-2	0.5	12	1998
9.8	3.8	0.5	12	1998
8.7	-0.9	9	12	1998
11.5	0.5	2.7	12	1998
12.1	4.5	6.1	12	1998
13	6	9.9	12	1998
10.5	5.5	0.4	12	1998
8	0	0.1	12	1998
11.5	5.5	0	12	1998
12.4	8	2.1	12	1998
9.8	6	2.9	1	1999
10.5	5.5	5.7	1	1999
9.5	3	9.2	1	1999
13.5	5.5	4.9	1	1999
13.8	9	0.8	1	1999
14.3	9	0	1	1999
14.8	3	3	1	1999
9	2.5	3.8	1	1999
7.6	0	5.6	1	1999
4.1	0.8	0	1	1999
3.8	-2	0	1	1999
2.5	-4.2	1.2	1	1999
6.8	0.5	9.5	1	1999
9	3.5	1.2	1	1999
10	4.5	0.3	1	1999
11.5	4.8	17.2	1	1999
7.8	2.5	0	1	1999
8.8	2.5	0	1	1999
12	4	7	1	1999
12.5	9.8	8.7	1	1999
10.8	2	0.9	1	1999
5.9	-3.5	0	1	1999
3.5	-3	0.1	1	1999
9.4	2.5	1.4	1	1999
12.5	4.3	0.3	1	1999
12.6	3	3.3	1	1999
8.8	1.3	6.8	1	1999
11.8	2.5	0.3	1	1999
11.8	0.5	0.6	1	1999
7	1.8	1.3	1	1999
7	3	0	2	1999
9.5	3.5	0	2	1999
9.8	3.8	0	2	1999
10.5	7.5	0	2	1999
12.5	6.3	0	2	1999
9.6	-1.9	0	2	1999
8.5	1	3.2	2	1999
6	-1.3	0	2	1999
3	-3	2	2	1999
3.3	-2.5	0	2	1999
4.3	-3.5	0	2	1999
5	-1.5	0	2	1999
7.5	1.5	0	2	1999
8	-6.5	1.5	2	1999
7.5	-2.5	1.3	2	1999
9	3	0.9	2	1999
9.3	2.8	0.8	2	1999
10	2.6	1.2	2	1999
12.1	8.4	1.3	2	1999
13.1	6	1.1	2	1999
9.6	5.1	1.4	2	1999
11.3	2.3	2.3	2	1999
7.5	0.5	0	2	1999
7.5	1.5	2.1	2	1999
6.5	-3	0	2	1999
9.5	3	0	2	1999
9.8	6	6.4	2	1999
10.4	3.8	0	2	1999
12	6.5	1.8	3	1999
13	10.5	0.7	3	1999
15	6.5	5.4	3	1999
11.1	4	6.1	3	1999
7.5	1	0.1	3	1999
5.1	1.5	0.1	3	1999
6.2	1.5	1.7	3	1999
5	2	3.5	3	1999
8	3	0.1	3	1999
8.5	-3.3	0	3	1999
7.3	-4.5	0	3	1999
12.3	2.8	0	3	1999
14.5	8	2.9	3	1999
13.3	-1.3	0	3	1999
12.8	0.3	0	3	1999
14.5	-1	0	3	1999
15.5	4.8	0	3	1999
19.8	4.5	0	3	1999
13	3	0	3	1999
11	2	0	3	1999
10.8	6	0.8	3	1999
12.3	4.8	0.3	3	1999
11.5	6	0.3	3	1999
14.8	7.8	0.7	3	1999
11.7	0.8	0	3	1999
12.1	3.9	1.2	3	1999
11.5	-3	0	3	1999
14	-3	0	3	1999
15	3	0	3	1999
13.6	8.8	1.7	3	1999
12.8	8	0.9	3	1999
18.8	4	0	4	1999
20.8	8.8	0	4	1999
17	4	0	4	1999
12.5	7.5	0.5	4	1999
16.9	10	0	4	1999
15.4	9.5	0	4	1999
16.8	6.8	0.1	4	1999
12.2	4.8	0	4	1999
15.6	9	0	4	1999
16.5	7.8	0	4	1999
15.3	4	0	4	1999
13.5	6.8	7.7	4	1999
12	4	3.4	4	1999
8.8	-4	1.4	4	1999
9.3	-3.5	0	4	1999
11.2	-2.2	0	4	1999
11	-2.2	0	4	1999
12.3	0	0.3	4	1999
12.5	-0.5	0	4	1999
12	4.5	2	4	1999
12.3	8.3	11.2	4	1999
14	9	3.2	4	1999
14	6.3	2.4	4	1999
14	5.3	2.1	4	1999
15	2.8	0	4	1999
16	8.8	6.7	4	1999
17.9	9.1	0.4	4	1999
19	5.5	0	4	1999
19.4	5.7	0	4	1999
17.5	1.3	0	4	1999
21.3	3.5	0	5	1999
20.4	9.8	0	5	1999
21.8	4.8	0	5	1999
22.8	8.3	0	5	1999
19	7.3	0	5	1999
18.3	8.3	4	5	1999
17.8	4	0	5	1999
15.8	8	8.3	5	1999
15.8	11.8	1.5	5	1999
19.5	11	0.8	5	1999
17.3	11	0.8	5	1999
17.8	9.5	0.1	5	1999
16.5	8.8	2.1	5	1999
17.3	9.8	0.7	5	1999
17.3	8.8	2.1	5	1999
15	3	0.1	5	1999
17.5	5.5	0	5	1999
15.3	9.8	1.2	5	1999
17.8	7.8	1	5	1999
23.8	8.5	5.8	5	1999
20.8	8.5	0	5	1999
17.3	7.5	0	5	1999
16.8	9.5	0	5	1999
18.8	11	0	5	1999
18.4	7	0.4	5	1999
17.5	5.8	0	5	1999
21.6	6.4	0	5	1999
26	14.5	0	5	1999
21.3	7.8	0	5	1999
25	12.1	8.4	5	1999
15.8	9	0.8	5	1999
18.5	7.9	0	6	1999
23.8	12.5	20.8	6	1999
19.3	11.2	4.7	6	1999
18.4	10	6.8	6	1999
16.9	7.1	0.3	6	1999
16.4	8	6.5	6	1999
19	7.5	4.1	6	1999
17.6	5	4.8	6	1999
17.2	5	0	6	1999
18.5	4	0	6	1999
17	10	0	6	1999
17.5	11.5	0.8	6	1999
16	6.5	0	6	1999
21	8	0	6	1999
23	8.5	0	6	1999
25.5	8.3	0	6	1999
25.6	11.4	0	6	1999
20.9	6	0	6	1999
23.2	10.5	0	6	1999
19.8	13.7	1.3	6	1999
18.5	8	0	6	1999
16.3	3.5	0	6	1999
18.5	10	0	6	1999
21.5	6.5	0	6	1999
23.6	8.5	0	6	1999
23.2	7	0	6	1999
26.5	14.4	0.1	6	1999
21.3	9.5	1.5	6	1999
18.4	12.5	16.5	6	1999
17.3	9	13.6	6	1999
20	12.3	0.4	7	1999
21.5	12.8	0.1	7	1999
25.8	17	4.5	7	1999
22.5	13	0	7	1999
21.3	11.5	0	7	1999
23	11	0	7	1999
25.8	14.3	13.9	7	1999
24.4	13	0	7	1999
26.7	15.9	0	7	1999
25.8	10.2	0	7	1999
27	12.6	0	7	1999
27.3	12.5	0	7	1999
25	9.5	0	7	1999
24.5	12.3	0.1	7	1999
19.3	9	0.6	7	1999
20	11	0	7	1999
21.5	15	0	7	1999
25	9.5	0	7	1999
28	14	0	7	1999
25	15.5	2.6	7	1999
23.3	12.5	0.5	7	1999
20	10.8	0	7	1999
16.5	7.8	0	7	1999
25.3	11.5	0	7	1999
28.8	12.5	0	7	1999
28.8	13.8	0	7	1999
23.5	10.2	0	7	1999
23	12.8	0	7	1999
25.5	12.3	0	7	1999
28.5	10.8	0	7	1999
29.9	13.2	0	7	1999
31	13.3	0	8	1999
31.8	12.8	0	8	1999
31.5	16.8	2.6	8	1999
23.8	11.8	1.7	8	1999
26.3	11.7	12	8	1999
25	11	0	8	1999
26.5	15.8	5.7	8	1999
24.8	15.5	7.7	8	1999
22.5	14.8	42.5	8	1999
20.5	13.3	25.2	8	1999
18	9	0.1	8	1999
20.1	11.9	0.2	8	1999
20.8	11	0.6	8	1999
21.4	14.2	0.3	8	1999
20.9	11.1	1.1	8	1999
20.5	8.5	0	8	1999
20	6.5	5.3	8	1999
16.3	11.8	8.2	8	1999
19.5	11.8	6.3	8	1999
20.3	6.3	0	8	1999
21.8	5.8	0	8	1999
20.3	6.3	0	8	1999
19.5	4	0	8	1999
22.3	4.5	0	8	1999
20.5	6	0.5	8	1999
23.5	15.8	5.9	8	1999
23.4	11.8	0.1	8	1999
21	8.5	0	8	1999
24.4	9	0	8	1999
23.5	11	0	8	1999
22.5	10	0	8	1999
22.3	3	0	9	1999
24.5	3	0	9	1999
26	11	0	9	1999
26.8	9.3	0	9	1999
27.3	11	0	9	1999
27.8	2.5	8.6	9	1999
26.5	14.3	0	9	1999
23	7.8	0.1	9	1999
21.7	10.4	1	9	1999
20.9	5.6	0	9	1999
24.5	14.6	0	9	1999
27.8	8	0	9	1999
22.3	6	0	9	1999
19.5	10	1.9	9	1999
14.5	11	4	9	1999
18.4	8.9	11.3	9	1999
18.8	8.5	4.4	9	1999
19.2	9.5	0.3	9	1999
18	14.8	0.4	9	1999
18	13.5	22	9	1999
16.8	10.5	5.4	9	1999
20	12	0.3	9	1999
20.1	12.6	17.6	9	1999
19.2	14.7	8.1	9	1999
19.2	12.6	8.8	9	1999
19.6	10.5	1.1	9	1999
17.3	11.8	3.5	9	1999
18.5	10.5	1.5	9	1999
17.6	12.5	0.8	9	1999
18	10	6.5	9	1999
17.3	9.3	0	10	1999
16.5	7.5	7.5	10	1999
15	6	0	10	1999
15.3	5	0.9	10	1999
13.5	-1	0	10	1999
14	-1.5	0	10	1999
14.3	2.8	0	10	1999
15.3	10.8	1.2	10	1999
17.5	12	0.1	10	1999
17.6	13.5	0.1	10	1999
18.5	9.3	0.4	10	1999
14	0	0	10	1999
15.5	0	0	10	1999
16.2	-0.5	0	10	1999
16.5	6.5	0	10	1999
16	3.5	0	10	1999
17	3.5	0	10	1999
15	3.8	0	10	1999
14	2.8	0	10	1999
13.3	4.5	0	10	1999
10.3	7.5	12	10	1999
14	8	8.3	10	1999
15.5	9	10	10	1999
15	9	18.3	10	1999
12.3	7	6.5	10	1999
15.6	4.5	0.1	10	1999
15.5	5	0.1	10	1999
15.6	6.6	0.1	10	1999
16.3	4.9	0.2	10	1999
