fate	fly	cage	dish	site	trt	size
1	1	2	6	1	1	1.387536755
1	1	2	6	1	1	1.308996939
1	1	2	6	1	1	1.252251922
1	1	2	6	1	1	1.181369737
2	0	2	6	2	1	2.008132204
2	0	2	6	2	1	1.805630378
2	0	2	6	2	1	1.73180295
2	0	2	6	2	1	1.674076185
2	0	2	6	2	1	1.587486038
2	0	2	6	2	1	1.570796327
2	0	2	6	2	1	1.570796327
2	0	2	6	2	1	1.518436449
2	0	2	6	2	1	1.50089589
2	0	2	6	2	1	1.49225651
2	0	2	6	2	1	1.439896633
2	0	2	6	2	1	1.387536755
2	0	2	6	2	1	1.346761501
2	0	2	6	2	1	1.346761501
2	0	2	6	2	1	1.299506711
2	0	2	6	2	1	1.251139274
2	0	2	6	2	1	1.229933524
2	0	2	6	2	1	1.228624527
2	0	2	6	2	1	1.181369737
2	0	2	6	2	1	1.123904772
1	1	2	6	2	1	2.042755173
1	1	2	6	2	1	2.008132204
1	1	2	6	2	1	1.674076185
1	1	2	6	2	1	1.587486038
1	1	2	6	2	1	1.570796327
1	1	2	6	2	1	1.570796327
1	1	2	6	2	1	1.544616388
1	1	2	6	2	1	1.518436449
1	1	2	6	2	1	1.518436449
1	1	2	6	2	1	1.49225651
1	1	2	6	2	1	1.466076572
1	1	2	6	2	1	1.439896633
1	1	2	6	2	1	1.413716694
1	1	2	6	2	1	1.413716694
1	1	2	6	2	1	1.335176878
1	1	2	6	2	1	1.323134106
1	1	2	6	2	1	1.299506711
1	1	2	6	2	1	1.228624527
1	1	2	6	2	1	1.228624527
1	1	2	6	2	1	1.145110522
2	0	2	6	3	1	2.077378142
2	0	2	6	3	1	1.49225651
1	1	2	6	3	1	1.805630378
2	0	2	7	1	1	1.413716694
1	1	2	7	1	1	1.904263297
1	1	2	7	1	1	1.900663555
1	1	2	7	1	1	1.868985829
1	1	2	7	1	1	1.837308104
1	1	2	7	1	1	1.837308104
1	1	2	7	1	1	1.837308104
1	1	2	7	1	1	1.837308104
1	1	2	7	1	1	1.789529715
1	1	2	7	1	1	1.73180295
1	1	2	7	1	1	1.702939568
1	1	2	7	1	1	1.674076185
1	1	2	7	1	1	1.61634942
1	1	2	7	1	1	1.518436449
1	1	2	7	1	1	1.518436449
1	1	2	7	1	1	1.518436449
1	1	2	7	1	1	1.518436449
1	1	2	7	1	1	1.518436449
1	1	2	7	1	1	1.49225651
1	1	2	7	1	1	1.466076572
1	1	2	7	1	1	1.466076572
1	1	2	7	1	1	1.466076572
1	1	2	7	1	1	1.439896633
1	1	2	7	1	1	1.439896633
1	1	2	7	1	1	1.439896633
1	1	2	7	1	1	1.439896633
1	1	2	7	1	1	1.439896633
1	1	2	7	1	1	1.361356817
1	1	2	7	1	1	1.346761501
1	1	2	7	1	1	1.323134106
1	1	2	7	1	1	1.323134106
1	1	2	7	1	1	1.299506711
1	1	2	7	1	1	1.299506711
1	1	2	7	1	1	1.228624527
1	1	2	7	1	1	1.145110522
1	1	2	7	1	1	1.145110522
1	1	2	7	1	1	1.102699021
1	1	2	7	1	1	1.102699021
2	0	2	7	2	1	1.466076572
1	1	2	7	2	1	2.111150263
1	1	2	7	2	1	2.077378142
1	1	2	7	2	1	2.042755173
1	1	2	7	2	1	1.932341281
1	1	2	7	2	1	1.80039439
1	1	2	7	2	1	1.73180295
1	1	2	7	2	1	1.702939568
1	1	2	7	2	1	1.702939568
1	1	2	7	2	1	1.702939568
1	1	2	7	2	1	1.674076185
1	1	2	7	2	1	1.570796327
1	1	2	7	2	1	1.558622655
1	1	2	7	2	1	1.529759273
1	1	2	7	2	1	1.466076572
1	1	2	7	2	1	1.413716694
1	1	2	7	2	1	1.413716694
1	1	2	7	2	1	1.413716694
1	1	2	7	2	1	1.413716694
1	1	2	7	2	1	1.39401629
1	1	2	7	2	1	1.387536755
1	1	2	7	2	1	1.361356817
1	1	2	7	2	1	1.361356817
1	1	2	7	2	1	1.361356817
1	1	2	7	2	1	1.308996939
1	1	2	7	2	1	1.299506711
1	1	2	7	2	1	1.252251922
1	1	2	7	2	1	1.252251922
1	1	2	7	2	1	1.208727773
1	1	2	7	3	1	1.868985829
1	1	2	7	3	1	1.868985829
2	0	1	1	1	1	2.617993878
2	0	1	1	1	1	2.488141382
2	0	1	1	1	1	2.224247599
2	0	1	1	1	1	2.181247049
2	0	1	1	1	1	2.181247049
2	0	1	1	1	1	2.112001111
2	0	1	1	1	1	1.973509235
2	0	1	1	1	1	1.938886266
2	0	1	1	1	1	1.587486038
1	1	1	1	1	1	3.005915121
1	1	1	1	1	1	2.412743158
1	1	1	1	1	1	2.375044046
1	1	1	1	1	1	2.181247049
1	1	1	1	1	1	2.181247049
1	1	1	1	1	1	2.112001111
1	1	1	1	1	1	2.042755173
1	1	1	1	1	1	2.008132204
1	1	1	1	1	1	2.008132204
1	1	1	1	1	1	1.938886266
1	1	1	1	1	1	1.932341281
1	1	1	1	1	1	1.900663555
1	1	1	1	1	1	1.900663555
1	1	1	1	1	1	1.837308104
1	1	1	1	1	1	1.837308104
1	1	1	1	1	1	1.837308104
1	1	1	1	1	1	1.818393098
1	1	1	1	1	1	1.805630378
1	1	1	1	1	1	1.73180295
1	1	1	1	1	1	1.702939568
1	1	1	1	1	1	1.702939568
1	1	1	1	1	1	1.645212803
1	1	1	1	1	1	1.61634942
2	0	1	1	2	1	2.299645822
2	0	1	1	2	1	2.181247049
2	0	1	1	2	1	2.112001111
2	0	1	1	2	1	1.964019007
2	0	1	1	2	1	1.932341281
2	0	1	1	2	1	1.805630378
2	0	1	1	2	1	1.645212803
2	0	1	1	2	1	1.587486038
2	0	1	1	2	1	1.518436449
1	1	1	1	2	1	2.112001111
1	1	1	1	2	1	2.077378142
1	1	1	1	2	1	1.932341281
1	1	1	1	2	1	1.900663555
1	1	1	1	2	1	1.900663555
1	1	1	1	2	1	1.805630378
1	1	1	1	2	1	1.805630378
1	1	1	1	2	1	1.805630378
1	1	1	1	2	1	1.742274926
1	1	1	1	2	1	1.73180295
1	1	1	1	2	1	1.702939568
1	1	1	1	2	1	1.702939568
1	1	1	1	2	1	1.702939568
1	1	1	1	2	1	1.702939568
1	1	1	1	2	1	1.674076185
1	1	1	1	2	1	1.645212803
1	1	1	1	2	1	1.570796327
1	1	1	1	2	1	1.544616388
1	1	1	1	2	1	1.466076572
1	1	1	1	2	1	1.145110522
2	0	1	2	1	1	2.112001111
2	0	1	2	1	1	2.077378142
2	0	1	2	1	1	2.073451151
2	0	1	2	1	1	1.995696733
2	0	1	2	1	1	1.900663555
2	0	1	2	1	1	1.805630378
2	0	1	2	1	1	1.805630378
2	0	1	2	1	1	1.742274926
2	0	1	2	1	1	1.73180295
2	0	1	2	1	1	1.73180295
2	0	1	2	1	1	1.702939568
2	0	1	2	1	1	1.674076185
2	0	1	2	1	1	1.674076185
2	0	1	2	1	1	1.645212803
2	0	1	2	1	1	1.61634942
2	0	1	2	1	1	1.61634942
2	0	1	2	1	1	1.61634942
2	0	1	2	1	1	1.587486038
2	0	1	2	1	1	1.587486038
2	0	1	2	1	1	1.558622655
2	0	1	2	1	1	1.387536755
2	0	1	2	1	1	1.387536755
2	0	1	2	1	1	1.346761501
2	0	1	2	1	1	1.335176878
1	1	1	2	1	1	2.375044046
1	1	1	2	1	1	1.837308104
1	1	1	2	1	1	1.73180295
1	1	1	2	1	1	1.645212803
1	1	1	2	1	1	1.558622655
1	1	1	2	1	1	1.558622655
1	1	1	2	1	1	1.529759273
1	1	1	2	1	1	1.439896633
1	1	1	2	1	1	1.299506711
2	0	1	2	2	1	2.077378142
2	0	1	2	2	1	2.077378142
2	0	1	2	2	1	1.995696733
2	0	1	2	2	1	1.964019007
2	0	1	2	2	1	1.964019007
2	0	1	2	2	1	1.904263297
2	0	1	2	2	1	1.837308104
2	0	1	2	2	1	1.645212803
2	0	1	2	2	1	1.645212803
2	0	1	2	2	1	1.570796327
2	0	1	2	2	1	1.570796327
2	0	1	2	2	1	1.558622655
2	0	1	2	2	1	1.544616388
2	0	1	2	2	1	1.518436449
2	0	1	2	2	1	1.439896633
2	0	1	2	2	1	1.229933524
2	0	1	2	2	1	1.060287521
1	1	1	2	2	1	1.570796327
1	1	1	2	2	1	1.466076572
1	1	1	2	2	1	1.272345025
2	0	1	2	3	1	2.375044046
2	0	1	2	3	1	2.181247049
2	0	1	2	3	1	2.112001111
2	0	1	2	3	1	1.995696733
2	0	1	2	3	1	1.649336143
2	0	1	2	3	1	1.49225651
1	1	1	2	3	1	1.84725648
2	0	1	3	1	1	2.299645822
2	0	1	3	1	1	2.224247599
2	0	1	3	1	1	2.112001111
2	0	1	3	1	1	2.008132204
2	0	1	3	1	1	1.805630378
2	0	1	3	1	1	1.805630378
2	0	1	3	1	1	1.73180295
2	0	1	3	1	1	1.61634942
2	0	1	3	1	1	1.61634942
2	0	1	3	1	1	1.439896633
2	0	1	3	1	1	1.413716694
2	0	1	3	1	1	1.413716694
1	1	1	3	1	1	2.112001111
1	1	1	3	1	1	2.008132204
1	1	1	3	1	1	1.900663555
1	1	1	3	1	1	1.837308104
1	1	1	3	1	1	1.742274926
1	1	1	3	1	1	1.73180295
1	1	1	3	1	1	1.587486038
1	1	1	3	1	1	1.587486038
1	1	1	3	1	1	1.518436449
1	1	1	3	1	1	0.775515237
2	0	1	3	2	1	2.186548487
2	0	1	3	2	1	2.042755173
2	0	1	3	2	1	1.900663555
2	0	1	3	2	1	1.868985829
2	0	1	3	2	1	1.587486038
2	0	1	3	2	1	1.558622655
2	0	1	3	2	1	1.544616388
2	0	1	3	2	1	1.518436449
2	0	1	3	2	1	1.518436449
2	0	1	3	2	1	1.443169125
2	0	1	3	2	1	1.439896633
2	0	1	3	2	1	1.439896633
2	0	1	3	2	1	1.439896633
2	0	1	3	2	1	1.413716694
2	0	1	3	2	1	1.413716694
2	0	1	3	2	1	1.387536755
1	1	1	3	2	1	2.224247599
1	1	1	3	2	1	2.112001111
1	1	1	3	2	1	1.938886266
1	1	1	3	2	1	1.900663555
1	1	1	3	2	1	1.837308104
1	1	1	3	2	1	1.742274926
1	1	1	3	2	1	1.73180295
1	1	1	3	2	1	1.61634942
1	1	1	3	2	1	1.544616388
1	1	1	3	2	1	1.49225651
1	1	1	3	2	1	1.466076572
1	1	1	3	2	1	1.439896633
1	1	1	3	2	1	1.413716694
1	1	1	3	2	1	1.39401629
1	1	1	3	2	1	1.275879316
2	0	1	3	3	1	2.077378142
2	0	1	3	3	1	1.837308104
1	1	1	3	3	1	1.868985829
1	1	1	3	3	1	1.805630378
