"X.Y..m..d","EASTEU","LATAM","CHINA","INDIA","ENERGY","MINING","GOLD","WATER"
"2005-01-21"," 0.0067980"," 0.0011460","-0.0039680"," 0.0000000","-0.0056580"," 0.0117700"," 0.0046510"," 0.0043660"
"2005-01-24"," 0.0063890"," 0.0113900","-0.0049830","-0.0046350"," 0.0075840"," 0.0209900"," 0.0206700","-0.0036660"
"2005-01-25"," 0.0137300"," 0.0078960"," 0.0099400"," 0.0131000"," 0.0058330","-0.0014340","-0.0137300","-0.0032650"
"2005-01-26","-0.0003590","-0.0078960"," 0.0069000"," 0.0000000"," 0.0030280","-0.0046740","-0.0087940"," 0.0116500"
"2005-01-27"," 0.0076900"," 0.0078960"," 0.0000000"," 0.0126400"," 0.0080400"," 0.0003603","-0.0051270","-0.0034340"
"2005-01-28"," 0.0092220","-0.0011240"," 0.0000000"," 0.0225300"," 0.0081740","-0.0010810"," 0.0055920","-0.0039580"
"2005-01-31"," 0.0122800"," 0.0178400"," 0.0107500"," 0.0171300","-0.0085690","-0.0007215","-0.0027920"," 0.0057630"
"2005-02-01"," 0.0033080"," 0.0128100","-0.0048710"," 0.0025230"," 0.0091230"," 0.0189500"," 0.0046490"," 0.0024830"
"2005-02-02"," 0.0084800"," 0.0112100"," 0.0068130"," 0.0057240"," 0.0101200"," 0.0154600"," 0.0023160"," 0.0021020"
"2005-02-03"," 0.0068690"," 0.0118000"," 0.0019380"," 0.0169800"," 0.0120700","-0.0084030","-0.0107000","-0.0042860"
"2005-02-04","-0.0025700"," 0.0172600"," 0.0038650","-0.0031530"," 0.0046420","-0.0024640","-0.0037490"," 0.0038870"
"2005-02-07"," 0.0117700"," 0.0090400"," 0.0067280","-0.0030250"," 0.0038570"," 0.0042210","-0.0065940","-0.0054910"
"2005-02-08","-0.0011880"," 0.0017290"," 0.0028690","-0.0009645","-0.0074500","-0.0116500","-0.0307100"," 0.0055250"
"2005-02-09","-0.0006793"," 0.0000000","-0.0019120"," 0.0064580"," 0.0033160","-0.0035570"," 0.0096990","-0.0034310"
"2005-02-10"," 0.0018670"," 0.0120200"," 0.0009565","-0.0017820","-0.0016640"," 0.0035570"," 0.0186500"," 0.0069960"
"2005-02-11"," 0.0045680"," 0.0003414"," 0.0000000"," 0.0068370"," 0.0215200"," 0.0120000"," 0.0284900"," 0.0048580"
"2005-02-14"," 0.0150800"," 0.0175900"," 0.0104600"," 0.0069260"," 0.0118900"," 0.0194600"," 0.0227600"," 0.0096680"
"2005-02-15"," 0.0049760","-0.0111300"," 0.0009456","-0.0055640"," 0.0023850"," 0.0017190","-0.0049630"," 0.0034200"
"2005-02-16"," 0.0235500"," 0.0097860"," 0.0000000","-0.0106700"," 0.0029940"," 0.0041140","-0.0040790","-0.0025790"
"2005-02-17"," 0.0078870"," 0.0006714","-0.0047370","-0.0016520"," 0.0213400"," 0.0166200"," 0.0067890","-0.0006236"
"2005-02-18","-0.0035340"," 0.0033500"," 0.0028450","-0.0034500","-0.0055840"," 0.0060380"," 0.0053980","-0.0043660"
"2005-02-21"," 0.0099260","-0.0030150"," 0.0056660","-0.0083300"," 0.0143000"," 0.0073310"," 0.0040300","-0.0002295"
"2005-02-22"," 0.0065110"," 0.0186100"," 0.0037590"," 0.0098500"," 0.0000000"," 0.0184200"," 0.0181500","-0.0093070"
"2005-02-23","-0.0026940","-0.0066070","-0.0018780"," 0.0008279"," 0.0009852","-0.0071970","-0.0017570","-0.0030350"
"2005-02-24"," 0.0121500"," 0.0167600"," 0.0018780"," 0.0002758"," 0.0074930"," 0.0068710"," 0.0104900","-0.0010070"
"2005-02-25"," 0.0198700"," 0.0161700"," 0.0074770"," 0.0005514"," 0.0159100"," 0.0116700","-0.0175500"," 0.0128400"
"2005-02-28"," 0.0259400"," 0.0111600"," 0.0055710"," 0.0150500"," 0.0219700"," 0.0178900"," 0.0110100","-0.0016190"
"2005-03-01","-0.0010490","-0.0102000","-0.0037110","-0.0090000","-0.0031860","-0.0137100","-0.0074710"," 0.0002197"
"2005-03-02","-0.0157200","-0.0125700","-0.0074630"," 0.0046470","-0.0152500","-0.0260100","-0.0155600","-0.0037270"
"2005-03-03","-0.0161200"," 0.0080790"," 0.0018710"," 0.0136800"," 0.0110700"," 0.0160100"," 0.0129100","-0.0031380"
"2005-03-04","-0.0031000"," 0.0012870","-0.0037450"," 0.0080380"," 0.0172900"," 0.0029130"," 0.0030910"," 0.0139200"
"2005-03-07"," 0.0265000"," 0.0247600"," 0.0056130"," 0.0021320"," 0.0198600"," 0.0144400"," 0.0105300"," 0.0035140"
"2005-03-08"," 0.0051270","-0.0119900"," 0.0083600"," 0.0030570","-0.0045560"," 0.0047670"," 0.0130000","-0.0032020"
"2005-03-09"," 0.0065970","-0.0237600"," 0.0064550","-0.0019930","-0.0023850"," 0.0031660"," 0.0208800","-0.0034170"
"2005-03-10","-0.0100600","-0.0180400","-0.0046060"," 0.0014620","-0.0134500","-0.0028490"," 0.0008432","-0.0039490"
"2005-03-11","-0.0152100"," 0.0009922"," 0.0046060","-0.0053260","-0.0235700","-0.0079550","-0.0046460"," 0.0008027"
"2005-03-14","-0.0097020","-0.0268000","-0.0018400","-0.0032090"," 0.0071170","-0.0086640","-0.0080770","-0.0041170"
"2005-03-15","-0.0076120","-0.0185100","-0.0111100","-0.0076640","-0.0008190"," 0.0019320","-0.0025640","-0.0002703"
"2005-03-16","-0.0420400","-0.0097320"," 0.0055710","-0.0018910","-0.0082940"," 0.0016070"," 0.0021370","-0.0014300"
"2005-03-17"," 0.0000000","-0.0070100","-0.0055710","-0.0106000"," 0.0042200"," 0.0009629","-0.0068550","-0.0016070"
"2005-03-18","-0.0058720"," 0.0167400","-0.0018640","-0.0020520"," 0.0182200"," 0.0079890","-0.0008602"," 0.0025090"
"2005-03-21","-0.0206600"," 0.0024180"," 0.0018640","-0.0059060"," 0.0045860","-0.0054250","-0.0173600","-0.0100400"
"2005-03-22","-0.0013370","-0.0006904","-0.0046660","-0.0170900","-0.0100400","-0.0090000","-0.0017530"," 0.0007138"
"2005-03-23","-0.0131300","-0.0416000","-0.0075120","-0.0156800","-0.0121300","-0.0334900","-0.0339000","-0.0117900"
"2005-03-24"," 0.0089400"," 0.0132300","-0.0047240","-0.0038510","-0.0268600","-0.0120900","-0.0164700"," 0.0033630"
"2005-03-25"," 0.0000000"," 0.0000000"," 0.0000000"," 0.0000000"," 0.0000000"," 0.0000000"," 0.0000000","-0.0000772"
"2005-03-28"," 0.0000000"," 0.0000000","-0.0018960"," 0.0000000"," 0.0000000"," 0.0000000"," 0.0000000","-0.0054190"
"2005-03-29","-0.0069090","-0.0099970","-0.0085760","-0.0175900","-0.0060210","-0.0156700","-0.0134700","-0.0050620"
"2005-03-30","-0.0020310","-0.0101000","-0.0047960","-0.0026210","-0.0136900","-0.0100100","-0.0122300"," 0.0053080"
"2005-03-31"," 0.0149700"," 0.0275300"," 0.0086170"," 0.0263300"," 0.0094020"," 0.0280400"," 0.0252300"," 0.0012100"
"2005-04-01"," 0.0149100"," 0.0202500"," 0.0057030"," 0.0191300"," 0.0266400"," 0.0147300"," 0.0009225","-0.0066240"
"2005-04-04","-0.0092520","-0.0093730","-0.0028480","-0.0036290"," 0.0215000","-0.0187800","-0.0083330","-0.0019460"
"2005-04-05"," 0.0046370","-0.0010470"," 0.0009501","-0.0054690","-0.0038830","-0.0023720","-0.0032600"," 0.0067090"
"2005-04-06"," 0.0189800","-0.0144200"," 0.0047370"," 0.0016860","-0.0059980"," 0.0033880"," 0.0000000"," 0.0088360"
"2005-04-07"," 0.0067850","-0.0085380"," 0.0000000"," 0.0030830"," 0.0103900"," 0.0057330"," 0.0018640"," 0.0017740"
"2005-04-08","-0.0012890"," 0.0159500"," 0.0065940"," 0.0000000","-0.0034380"," 0.0050310","-0.0140600"," 0.0048300"
"2005-04-11","-0.0042000","-0.0007035","-0.0028210","-0.0192200","-0.0087390","-0.0020090"," 0.0075260"," 0.0002293"
"2005-04-12"," 0.0012940","-0.0017610","-0.0009421"," 0.0022800","-0.0003757","-0.0040310","-0.0117800","-0.0047360"
"2005-04-13"," 0.0070890"," 0.0112200"," 0.0065760"," 0.0011380","-0.0135600","-0.0152600","-0.0057060","-0.0013010"
"2005-04-14","-0.0201100","-0.0140400","-0.0046930"," 0.0000000","-0.0218700","-0.0235100","-0.0314900","-0.0115700"
"2005-04-15","-0.0173500","-0.0308700","-0.0104000","-0.0247600","-0.0119900","-0.0237200","-0.0188800","-0.0089740"
"2005-04-18","-0.0191800","-0.0247300","-0.0221100","-0.0036500","-0.0279700","-0.0162500","-0.0070460","-0.0047280"
"2005-04-19"," 0.0023760"," 0.0290900"," 0.0067800","-0.0036630"," 0.0103800"," 0.0244600"," 0.0165300"," 0.0036910"
"2005-04-20"," 0.0097830"," 0.0115500","-0.0029000","-0.0060370"," 0.0256300"," 0.0127100"," 0.0216200"," 0.0017320"
"2005-04-21","-0.0036990","-0.0032350"," 0.0067540"," 0.0155300","-0.0130800","-0.0038670","-0.0048730"," 0.0039180"
"2005-04-22"," 0.0110600"," 0.0053850"," 0.0019210"," 0.0098390"," 0.0238800"," 0.0035160"," 0.0053590"," 0.0013180"
"2005-04-25","-0.0011670"," 0.0021460"," 0.0047870"," 0.0018700"," 0.0026340","-0.0059850","-0.0127100"," 0.0009226"
"2005-04-26"," 0.0003336"," 0.0264400"," 0.0085590","-0.0060550"," 0.0142100","-0.0003532"," 0.0068660","-0.0056720"
"2005-04-27","-0.0188500","-0.0193200","-0.0018960","-0.0033310","-0.0130600","-0.0199800","-0.0312800","-0.0069520"
"2005-04-28","-0.0119700","-0.0078350"," 0.0056760","-0.0109400","-0.0227700","-0.0259200","-0.0255400","-0.0043790"
"2005-04-29","-0.0154200","-0.0115100","-0.0037810","-0.0107600","-0.0191600"," 0.0117600"," 0.0102900"," 0.0111900"
"2005-05-02"," 0.0000000"," 0.0075660","-0.0009474"," 0.0034040"," 0.0000000","-0.0032950","-0.0010250"," 0.0023750"
"2005-05-03"," 0.0047040"," 0.0057270"," 0.0056710"," 0.0073610"," 0.0000000"," 0.0025640","-0.0005127"," 0.0026860"
"2005-05-04"," 0.0079640"," 0.0099430"," 0.0037630"," 0.0112300"," 0.0087260"," 0.0040150"," 0.0147600"," 0.0029310"
"2005-05-05"," 0.0104600"," 0.0000000"," 0.0130600"," 0.0000000"," 0.0146100"," 0.0000000"," 0.0000000"," 0.0013900"
"2005-05-06","-0.0029050"," 0.0391500","-0.0018550"," 0.0171100"," 0.0000000"," 0.0202000"," 0.0090540"," 0.0017680"
"2005-05-09","-0.0020560","-0.0020410","-0.0065210"," 0.0119000"," 0.0000000"," 0.0021400"," 0.0005006"," 0.0023050"
"2005-05-10","-0.0063660","-0.0133700"," 0.0009341"," 0.0057600"," 0.0197100","-0.0085870"," 0.0024990","-0.0016720"
"2005-05-11","-0.0132000","-0.0223300","-0.0037420","-0.0081580","-0.0144200","-0.0144800","-0.0186500"," 0.0023440"
"2005-05-12","-0.0003498"," 0.0035220","-0.0037560"," 0.0087180","-0.0024470","-0.0158000","-0.0091980","-0.0014010"
"2005-05-13","-0.0276700","-0.0224000","-0.0018830","-0.0043490","-0.0341800","-0.0339000","-0.0275800","-0.0061770"
"2005-05-16","-0.0103000"," 0.0000000","-0.0028320"," 0.0000000","-0.0180500"," 0.0000000"," 0.0000000"," 0.0007125"
"2005-05-17","-0.0025470"," 0.0057370","-0.0085430"," 0.0002812"," 0.0000000","-0.0015340","-0.0181000"," 0.0028250"
"2005-05-18"," 0.0187700"," 0.0166600","-0.0038200","-0.0118800"," 0.0081140"," 0.0178700"," 0.0090930"," 0.0075810"
"2005-05-19"," 0.0215800"," 0.0146600"," 0.0076260"," 0.0132800"," 0.0023680"," 0.0138500"," 0.0153200"," 0.0015670"
"2005-05-20"," 0.0057580","-0.0020810","-0.0019010","-0.0071850"," 0.0096130","-0.0082120","-0.0063120","-0.0047090"
"2005-05-23","-0.0080350","-0.0104700","-0.0038130"," 0.0073250","-0.0062240"," 0.0029940"," 0.0073610"," 0.0047660"
"2005-05-24"," 0.0094260"," 0.0097770"," 0.0038130"," 0.0061560"," 0.0108100"," 0.0115200"," 0.0161100"," 0.0000669"
"2005-05-25","-0.0054000"," 0.0114000","-0.0057250"," 0.0047310"," 0.0069280","-0.0037010"," 0.0092360","-0.0012500"
"2005-05-26","-0.0003494"," 0.0054810"," 0.0009565"," 0.0009713"," 0.0070640"," 0.0088590"," 0.0050940"," 0.0023400"
"2005-05-27"," 0.0093910"," 0.0091820"," 0.0104600"," 0.0137700"," 0.0115800"," 0.0113300"," 0.0035510"," 0.0053440"
"2005-05-30"," 0.0000000"," 0.0124500"," 0.0037770","-0.0143300"," 0.0000000"," 0.0057970"," 0.0060580","-0.0039310"
"2005-05-31"," 0.0027660"," 0.0016700","-0.0018870"," 0.0027720"," 0.0133600","-0.0072520","-0.0177700","-0.0063700"
"2005-06-01","-0.0015550"," 0.0059900","-0.0075830"," 0.0023500","-0.0043290"," 0.0076130"," 0.0142400"," 0.0006448"
"2005-06-02"," 0.0099780"," 0.0161300","-0.0009519","-0.0040120"," 0.0133500"," 0.0147000"," 0.0249400"," 0.0033160"
"2005-06-03"," 0.0010270"," 0.0078050"," 0.0038020"," 0.0081450"," 0.0039580"," 0.0067390","-0.0049380","-0.0055730"
"2005-06-06"," 0.0000000","-0.0236000"," 0.0075610"," 0.0084890"," 0.0049430"," 0.0014130"," 0.0118100"," 0.0060080"
"2005-06-07"," 0.0132500","-0.0026570","-0.0009421","-0.0023200"," 0.0027100","-0.0095760","-0.0088450"," 0.0054130"
"2005-06-08"," 0.0021910","-0.0083490"," 0.0112500"," 0.0038190","-0.0048430","-0.0067940","-0.0064370","-0.0014690"
"2005-06-09","-0.0030350","-0.0165700","-0.0028000"," 0.0013600"," 0.0028880","-0.0148200","-0.0114900"," 0.0024670"
"2005-06-10"," 0.0074040"," 0.0165700"," 0.0037310","-0.0091500"," 0.0181000"," 0.0076180"," 0.0040120","-0.0039360"
"2005-06-13","-0.0008386","-0.0023500"," 0.0037170"," 0.0036970"," 0.0032400"," 0.0032470"," 0.0247200"," 0.0018500"
"2005-06-14"," 0.0078550"," 0.0046950","-0.0046490","-0.0001367"," 0.0038860"," 0.0057470"," 0.0077820","-0.0023230"
"2005-06-15","-0.0041700"," 0.0086610"," 0.0037210"," 0.0114200"," 0.0047750"," 0.0046450"," 0.0038680"," 0.0014040"
"2005-06-16"," 0.0144400"," 0.0184000"," 0.0000000"," 0.0001351"," 0.0132800"," 0.0281200"," 0.0200700"," 0.0017460"
"2005-06-17"," 0.0026330"," 0.0196700","-0.0009289","-0.0061000"," 0.0119500"," 0.0229600"," 0.0238400"," 0.0082560"
"2005-06-20"," 0.0057350","-0.0051220"," 0.0000000"," 0.0098760"," 0.0105400","-0.0027140"," 0.0027680","-0.0037210"
"2005-06-21","-0.0017990"," 0.0044830","-0.0009298"," 0.0044330"," 0.0051290","-0.0185100","-0.0228300"," 0.0043860"
"2005-06-22"," 0.0052250","-0.0035210"," 0.0101800"," 0.0118600","-0.0126100"," 0.0003460"," 0.0065760","-0.0031340"
"2005-06-23"," 0.0084320"," 0.0000000"," 0.0027590"," 0.0000000"," 0.0053710"," 0.0000000"," 0.0000000","-0.0049680"
"2005-06-24","-0.0148000","-0.0332500","-0.0009187"," 0.0056790","-0.0000976","-0.0178000"," 0.0162500","-0.0093030"
"2005-06-27","-0.0047640"," 0.0098950","-0.0027610"," 0.0053850","-0.0047960","-0.0038810","-0.0115800","-0.0010210"
"2005-06-28"," 0.0049280"," 0.0204700"," 0.0045980","-0.0178400"," 0.0147600"," 0.0087980","-0.0074840"," 0.0046940"
"2005-06-29"," 0.0021280"," 0.0057710","-0.0055200"," 0.0030620","-0.0098840"," 0.0010510"," 0.0028130"," 0.0038990"
"2005-06-30"," 0.0081420"," 0.0000000","-0.0055500"," 0.0071530","-0.0020590"," 0.0034940"," 0.0180900","-0.0010810"
"2005-07-01"," 0.0100000"," 0.0025540"," 0.0018540"," 0.0005278","-0.0040970","-0.0077030","-0.0101700","-0.0018050"
"2005-07-04"," 0.0049650"," 0.0038190","-0.0009264"," 0.0089310"," 0.0000000"," 0.0007027","-0.0069910","-0.0032150"
"2005-07-05","-0.0001598","-0.0070130","-0.0037140","-0.0065590"," 0.0315700","-0.0066960","-0.0131800"," 0.0003304"
"2005-07-06"," 0.0058950"," 0.0009592"," 0.0018590"," 0.0000000"," 0.0011030"," 0.0095020"," 0.0042560"," 0.0013610"
"2005-07-07","-0.0126300","-0.0161100","-0.0046530"," 0.0011840"," 0.0039040","-0.0052680"," 0.0108000","-0.0058470"
"2005-07-08"," 0.0227400"," 0.0205700","-0.0056130"," 0.0015760"," 0.0014310"," 0.0115500","-0.0009341"," 0.0123000"
"2005-07-11"," 0.0098580"," 0.0079230"," 0.0139700"," 0.0147200"," 0.0053470"," 0.0182800"," 0.0041970"," 0.0147800"
"2005-07-12"," 0.0043510"," 0.0109900"," 0.0036930"," 0.0027120"," 0.0106400"," 0.0129000"," 0.0175300"," 0.0063910"
"2005-07-13"," 0.0134000"," 0.0093230"," 0.0064310"," 0.0048890","-0.0069420"," 0.0030320","-0.0082650","-0.0060330"
"2005-07-14","-0.0035250"," 0.0043210"," 0.0027430","-0.0010270","-0.0174900","-0.0040440","-0.0032330","-0.0004905"
"2005-07-15","-0.0046160","-0.0003080","-0.0018280"," 0.0024380","-0.0049510","-0.0101800","-0.0252900","-0.0004556"
"2005-07-18","-0.0052570","-0.0139600","-0.0018320"," 0.0117200","-0.0047200","-0.0017070","-0.0009492","-0.0003053"
"2005-07-19","-0.0046620"," 0.0006246"," 0.0027460"," 0.0068170"," 0.0179900","-0.0037660","-0.0081050"," 0.0056690"
"2005-07-20"," 0.0205000"," 0.0185600"," 0.0036500"," 0.0063960"," 0.0026590"," 0.0197000"," 0.0142600"," 0.0057750"
"2005-07-21"," 0.0027430"," 0.0094560"," 0.0045430","-0.0081590","-0.0034030"," 0.0213000"," 0.0042380"," 0.0081350"
"2005-07-22"," 0.0018250","-0.0079240"," 0.0135100"," 0.0176200"," 0.0238900"," 0.0065640"," 0.0107500","-0.0030230"
"2005-07-25"," 0.0048490","-0.0238400"," 0.0008941"," 0.0072800"," 0.0017610","-0.0039330"," 0.0013940","-0.0029200"
"2005-07-26","-0.0028760","-0.0250700","-0.0026850","-0.0004919","-0.0025280","-0.0095690","-0.0135500"," 0.0016010"
"2005-07-27"," 0.0052920"," 0.0291300"," 0.0008957"," 0.0090610"," 0.0076490"," 0.0003315","-0.0018840"," 0.0081460"
"2005-07-28"," 0.0167500"," 0.0102500"," 0.0080250"," 0.0000000"," 0.0072380"," 0.0056190","-0.0066230"," 0.0109000"
"2005-07-29"," 0.0084180"," 0.0319200","-0.0008885"," 0.0045000","-0.0037950"," 0.0147200"," 0.0127300","-0.0033580"
"2005-08-01"," 0.0000000"," 0.0101200"," 0.0044350","-0.0035250"," 0.0000000"," 0.0000000"," 0.0037420"," 0.0034750"
"2005-08-02"," 0.0219600"," 0.0164500"," 0.0061760"," 0.0165500"," 0.0361800"," 0.0135500"," 0.0046580"," 0.0032330"
"2005-08-03"," 0.0061670"," 0.0084140"," 0.0017570"," 0.0045410","-0.0004293"," 0.0209300"," 0.0133900"," 0.0106000"
"2005-08-04","-0.0040110"," 0.0000000","-0.0008783"," 0.0040460"," 0.0070680"," 0.0000000"," 0.0258000","-0.0015870"
"2005-08-05"," 0.0045830"," 0.0077710"," 0.0008783"," 0.0027280","-0.0056540"," 0.0009409","-0.0049270","-0.0072550"
"2005-08-08"," 0.0146100"," 0.0014320"," 0.0043800","-0.0149100"," 0.0130800"," 0.0078060","-0.0031480"," 0.0025930"
"2005-08-09"," 0.0036550","-0.0071830","-0.0026260","-0.0065120"," 0.0019890"," 0.0027950","-0.0131500","-0.0018540"
"2005-08-10"," 0.0021020"," 0.0205500"," 0.0087260"," 0.0154900"," 0.0150100"," 0.0068010"," 0.0145000"," 0.0064000"
"2005-08-11","-0.0047720"," 0.0137500"," 0.0026030"," 0.0107800"," 0.0080260"," 0.0140700"," 0.0182800"," 0.0031800"
"2005-08-12","-0.0156000","-0.0374700"," 0.0008662","-0.0025960","-0.0041360"," 0.0072640"," 0.0270200"," 0.0004022"
"2005-08-15","-0.0065950"," 0.0000000","-0.0017330"," 0.0000000","-0.0088320"," 0.0000000"," 0.0000000","-0.0062120"
"2005-08-16"," 0.0145700"," 0.0160700","-0.0034750"," 0.0030670","-0.0186700","-0.0009051","-0.0077690"," 0.0022070"
"2005-08-17"," 0.0011330","-0.0137600"," 0.0008699"," 0.0138000","-0.0216700","-0.0176600","-0.0100200","-0.0018000"
"2005-08-18","-0.0102500","-0.0002886","-0.0157800","-0.0012790","-0.0110200","-0.0176700","-0.0221200","-0.0036180"
"2005-08-19","-0.0010020","-0.0086980","-0.0088730","-0.0024460"," 0.0152700"," 0.0028100"," 0.0017880"," 0.0055500"
"2005-08-22"," 0.0109700","-0.0081870"," 0.0088730","-0.0102000"," 0.0128000"," 0.0139300"," 0.0111000"," 0.0049130"
"2005-08-23"," 0.0039580"," 0.0174600","-0.0088730","-0.0155500"," 0.0025720","-0.0018470","-0.0039830","-0.0025300"
"2005-08-24"," 0.0082890","-0.0242400","-0.0089530","-0.0164100"," 0.0085360","-0.0192900","-0.0107000","-0.0003033"
"2005-08-25","-0.0030830","-0.0035530"," 0.0000000"," 0.0102900"," 0.0001134","-0.0072500","-0.0112700"," 0.0016740"
"2005-08-26"," 0.0120000"," 0.0173500"," 0.0026940"," 0.0138700","-0.0106100"," 0.0085050"," 0.0027160","-0.0023320"
"2005-08-29"," 0.0000000","-0.0070220","-0.0099140","-0.0064320"," 0.0000000","-0.0059780"," 0.0004520","-0.0024260"
"2005-08-30"," 0.0160900"," 0.0113900","-0.0018130"," 0.0090410"," 0.0219600"," 0.0003155","-0.0150200"," 0.0007705"
"2005-08-31"," 0.0040860"," 0.0049230"," 0.0009070"," 0.0067280"," 0.0305400"," 0.0066030"," 0.0036630"," 0.0236700"
"2005-09-01"," 0.0372200"," 0.0197300"," 0.0090250"," 0.0098330"," 0.0216100"," 0.0247600"," 0.0372300"," 0.0049440"
"2005-09-02"," 0.0277600"," 0.0067740"," 0.0053760"," 0.0084670","-0.0130600"," 0.0139700"," 0.0226400"," 0.0078910"
"2005-09-05","-0.0112700"," 0.0125800","-0.0017890"," 0.0087400"," 0.0000000"," 0.0012050","-0.0004306"," 0.0046990"
"2005-09-06","-0.0114000"," 0.0091250","-0.0017920","-0.0075850","-0.0004133"," 0.0003011","-0.0047490"," 0.0059740"
"2005-09-07","-0.0015650"," 0.0063110"," 0.0044740"," 0.0000000"," 0.0007186"," 0.0039060"," 0.0017290","-0.0001179"
"2005-09-08","-0.0049710"," 0.0019130","-0.0035780"," 0.0107900"," 0.0060480","-0.0027020"," 0.0077450","-0.0085790"
"2005-09-09"," 0.0215300"," 0.0049020"," 0.0008957"," 0.0037590"," 0.0208700"," 0.0039010"," 0.0115100"," 0.0091520"
"2005-09-12"," 0.0058860"," 0.0094630"," 0.0044660"," 0.0109700","-0.0121300"," 0.0056740"," 0.0096990","-0.0011250"
"2005-09-13"," 0.0054710","-0.0116400","-0.0026770"," 0.0061660","-0.0098590","-0.0062730","-0.0084280","-0.0095890"
"2005-09-14","-0.0184400","-0.0043660","-0.0008941","-0.0074040"," 0.0152200"," 0.0005992"," 0.0096860","-0.0055750"
"2005-09-15"," 0.0146300"," 0.0146600","-0.0044820"," 0.0119800"," 0.0002710"," 0.0128000"," 0.0281000","-0.0022140"
"2005-09-16"," 0.0278800"," 0.0152400","-0.0063090"," 0.0118300"," 0.0105900"," 0.0233800"," 0.0301000"," 0.0049400"
"2005-09-19"," 0.0066670"," 0.0108200"," 0.0009038"," 0.0098470"," 0.0224400"," 0.0109200"," 0.0191900","-0.0022230"
"2005-09-20"," 0.0008610"," 0.0054980"," 0.0125700"," 0.0038030","-0.0089230"," 0.0051300","-0.0007761"," 0.0019350"
"2005-09-21"," 0.0001229"," 0.0002611","-0.0008925","-0.0102500"," 0.0130100","-0.0034170","-0.0015540","-0.0084310"
"2005-09-22"," 0.0128200"," 0.0132200","-0.0071680","-0.0257500","-0.0092700"," 0.0045530"," 0.0007773","-0.0000654"
"2005-09-23","-0.0157800"," 0.0015440","-0.0036040","-0.0031530","-0.0142700","-0.0111400","-0.0160600","-0.0042740"
"2005-09-26","-0.0055630"," 0.0028250"," 0.0027040"," 0.0188800"," 0.0144800"," 0.0099990","-0.0067340"," 0.0012810"
"2005-09-27"," 0.0215900"," 0.0058820","-0.0018020"," 0.0073880","-0.0023300"," 0.0138300"," 0.0181200","-0.0020160"
"2005-09-28"," 0.0088180"," 0.0098950"," 0.0027010"," 0.0018660"," 0.0140700"," 0.0097640"," 0.0023390"," 0.0027770"
"2005-09-29","-0.0044600","-0.0007577"," 0.0160600"," 0.0115600"," 0.0070900"," 0.0049850"," 0.0231000","-0.0008462"
"2005-09-30","-0.0001208"," 0.0108100"," 0.0070550","-0.0046720","-0.0069450"," 0.0079790"," 0.0090910"," 0.0055200"
"2005-10-03","-0.0001208"," 0.0134100","-0.0008791"," 0.0122300"," 0.0086230","-0.0063230","-0.0125200","-0.0024430"
"2005-10-04"," 0.0227000"," 0.0049200"," 0.0026350"," 0.0126200","-0.0259800","-0.0024850","-0.0034420"," 0.0001529"
"2005-10-05","-0.0123600","-0.0352100","-0.0070420","-0.0039380","-0.0435300","-0.0266200","-0.0283700","-0.0069900"
"2005-10-06","-0.0421300","-0.0315000","-0.0133400","-0.0186200","-0.0315800","-0.0209400"," 0.0000000","-0.0046130"
"2005-10-07","-0.0145700","-0.0094890"," 0.0017890","-0.0046830"," 0.0196800","-0.0008702"," 0.0078520"," 0.0022900"
"2005-10-10"," 0.0055530"," 0.0204500"," 0.0026770","-0.0109800","-0.0063700"," 0.0149800"," 0.0178300","-0.0032680"
"2005-10-11"," 0.0149900"," 0.0085260"," 0.0008909","-0.0060890"," 0.0162200"," 0.0217700"," 0.0003841","-0.0121100"
"2005-10-12","-0.0065930","-0.0072300","-0.0125400"," 0.0000000","-0.0171700","-0.0056100"," 0.0038330","-0.0050290"
"2005-10-13","-0.0500300","-0.0372200","-0.0009021","-0.0071330","-0.0290400","-0.0366700","-0.0358300","-0.0051090"
"2005-10-14","-0.0280800","-0.0051230","-0.0108900","-0.0252600"," 0.0140200","-0.0093810","-0.0143800"," 0.0019810"
"2005-10-17"," 0.0056520"," 0.0174200","-0.0054890","-0.0055210"," 0.0172800"," 0.0178100"," 0.0171500","-0.0019140"
"2005-10-18"," 0.0132000"," 0.0050350","-0.0009179","-0.0055520","-0.0379900"," 0.0017350"," 0.0031580","-0.0090420"
"2005-10-19","-0.0498200","-0.0366100","-0.0176000","-0.0319400"," 0.0097290","-0.0346800","-0.0488700","-0.0117300"
"2005-10-20"," 0.0120400"," 0.0246500"," 0.0009341","-0.0141100","-0.0396900"," 0.0189600"," 0.0020670","-0.0044530"
"2005-10-21","-0.0107900","-0.0249200"," 0.0046580"," 0.0138700"," 0.0065200","-0.0234500","-0.0212900"," 0.0010650"
"2005-10-24"," 0.0172300"," 0.0184800","-0.0055920","-0.0022780"," 0.0264400"," 0.0160900"," 0.0225300"," 0.0148100"
"2005-10-25"," 0.0115500"," 0.0173500"," 0.0000000"," 0.0046710"," 0.0166800"," 0.0181600"," 0.0224400","-0.0050730"
"2005-10-26"," 0.0115500","-0.0058390","-0.0018710"," 0.0013140","-0.0038600"," 0.0106800"," 0.0191800","-0.0051360"
"2005-10-27","-0.0243300","-0.0040010","-0.0037520","-0.0196400","-0.0212400","-0.0031640","-0.0183700","-0.0106000"
