"","X.Y..m..d","BMW.RET"
"872","1976-05-05",0.022243069
"873","1976-05-06",-0.014113678
"874","1976-05-07",-0.012219005
"875","1976-05-10",-0.012370158
"876","1976-05-11",0.002486304
"877","1976-05-12",-0.004239638
"878","1976-05-13",-0.008719907
"879","1976-05-14",0.006315615
"880","1976-05-17",0.018620121
"881","1976-05-18",0.006070234
"882","1976-05-19",-0.001989151
"883","1976-05-20",-0.016517235
"884","1976-05-21",-0.004149192
"885","1976-05-24",0.012487537
"886","1976-05-25",-0.016654017
"887","1976-05-26",0.006289329
"888","1976-05-27",0
"889","1976-05-28",0.004140412
"890","1976-05-31",0.014403166
"891","1976-06-01",0.010085633
"892","1976-06-02",-0.004040047
"893","1976-06-03",-0.010126669
"894","1976-06-04",0.003266198
"895","1976-06-07",0
"896","1976-06-08",0.004879381
"897","1976-06-09",-0.012243385
"898","1976-06-10",-0.004206297
"899","1976-06-11",0.004206297
"900","1976-06-14",0
"901","1976-06-15",-0.012487537
"902","1976-06-16",0.0103866
"903","1976-06-17",0
"904","1976-06-18",0.008196021
"905","1976-06-21",-0.001997277
"906","1976-06-22",0
"907","1976-06-23",-0.006198744
"908","1976-06-24",0.004106407
"909","1976-06-25",0
"910","1976-06-28",-0.018659487
"911","1976-06-29",0.01244772
"912","1976-06-30",-0.004132048
"913","1976-07-01",-0.008315672
"914","1976-07-02",0.003796828
"915","1976-07-05",0.002492501
"916","1976-07-06",0.005425051
"917","1976-07-07",-0.005425051
"918","1976-07-08",-0.010473241
"919","1976-07-09",-0.006355756
"920","1976-07-12",0.004210533
"921","1976-07-13",0.006329135
"922","1976-07-14",0
"923","1976-07-15",0.00416648
"924","1976-07-16",0.003412815
"925","1976-07-19",0
"926","1976-07-20",0.002850446
"927","1976-07-21",-0.006263261
"928","1976-07-22",0.0103866
"929","1976-07-23",0.002100937
"930","1976-07-26",0.005369263
"931","1976-07-27",-0.001271456
"932","1976-07-28",-0.029137226
"933","1976-07-29",-0.004219218
"934","1976-07-30",-0.009345421
"935","1976-08-02",-0.001328652
"936","1976-08-03",-0.015118458
"937","1976-08-04",0.007874813
"938","1976-08-05",0.002960984
"939","1976-08-06",-0.002960984
"940","1976-08-09",-0.007874813
"941","1976-08-10",-0.004348043
"942","1976-08-11",0.007908992
"943","1976-08-12",-0.005684297
"944","1976-08-13",0.002123348
"945","1976-08-16",0
"946","1976-08-17",0.027857484
"947","1976-08-18",0.029017005
"948","1976-08-19",-0.002188384
"949","1976-08-20",-0.006685925
"950","1976-08-23",0
"951","1976-08-24",-0.004513017
"952","1976-08-25",-0.018070536
"953","1976-08-26",-0.006885196
"954","1976-08-27",0.006885196
"955","1976-08-30",0
"956","1976-08-31",0.017239396
"957","1976-09-01",-0.004537255
"958","1976-09-02",0.000927644
"959","1976-09-03",0
"960","1976-09-06",-0.002320725
"961","1976-09-07",-0.000371816
"962","1976-09-08",0.002228827
"963","1976-09-09",-0.004089985
"964","1976-09-10",-0.018235302
"965","1976-09-13",0.006900817
"966","1976-09-14",-0.004626796
"967","1976-09-15",-0.00227402
"968","1976-09-16",0.003692661
"969","1976-09-17",-0.008732851
"970","1976-09-20",0.000381279
"971","1976-09-21",0.011559727
"972","1976-09-22",0.015888185
"973","1976-09-23",0.004440751
"974","1976-09-24",-0.004440751
"975","1976-09-27",-0.002320725
"976","1976-09-28",-0.005872226
"977","1976-09-29",-0.00046753
"978","1976-09-30",0.008660482
"979","1976-10-01",0.011156817
"980","1976-10-04",-0.031671798
"981","1976-10-05",0.002268861
"982","1976-10-06",-0.009201791
"983","1976-10-07",-0.000381279
"984","1976-10-08",-0.00190858
"985","1976-10-11",-0.023485013
"986","1976-10-12",-0.041225459
"987","1976-10-13",0.002036039
"988","1976-10-14",0.012732589
"989","1976-10-15",-0.00735705
"990","1976-10-18",0.004843602
"991","1976-10-19",-0.001511107
"992","1976-10-20",0.004024555
"993","1976-10-21",0.009195467
"994","1976-10-22",-0.009195467
"995","1976-10-25",-0.012325878
"996","1976-10-26",-0.001933351
"997","1976-10-27",0.010234674
"998","1976-10-28",0.004927852
"999","1976-10-29",0.001503684
"1000","1976-11-01",0.002401202
"1001","1976-11-02",0.008160873
"1002","1976-11-03",-0.010562075
"1003","1976-11-04",0.012047739
"1004","1976-11-05",0.04006161
"1005","1976-11-08",0.004648303
"1006","1976-11-09",-0.004648303
"1007","1976-11-10",0.004648303
"1008","1976-11-11",0
"1009","1976-11-12",-0.018531431
"1010","1976-11-15",-0.030940396
"1011","1976-11-16",0.009599757
"1012","1976-11-17",0
"1013","1976-11-18",-0.000886831
"1014","1976-11-19",0.010395308
"1015","1976-11-22",-0.004693926
"1016","1976-11-23",0.002349717
"1017","1976-11-24",-0.007164268
"1018","1976-11-25",-0.009599757
"1019","1976-11-26",0.009599757
"1020","1976-11-29",0.014277575
"1021","1976-11-30",-0.011916531
"1022","1976-12-01",-0.007198887
"1023","1976-12-02",-0.002378122
"1024","1976-12-03",0.004849334
"1025","1976-12-06",0.014311164
"1026","1976-12-07",0.004660655
"1027","1976-12-08",0.002322207
"1028","1976-12-09",0.009426772
"1029","1976-12-10",0.003154426
"1030","1976-12-13",-0.003154426
"1031","1976-12-14",-0.007013527
"1032","1976-12-15",-0.004735452
"1033","1976-12-16",0.004735452
"1034","1976-12-17",-0.002413245
"1035","1976-12-20",0.004724494
"1036","1976-12-21",0.006997393
"1037","1976-12-22",0.006948769
"1038","1976-12-23",0.015156798
"1039","1976-12-24",0
"1040","1976-12-27",0.000840532
"1041","1976-12-28",0.013445425
"1042","1976-12-29",0.00898594
"1043","1976-12-30",-0.007513321
"1044","1976-12-31",0
"1045","1977-01-03",0.00522865
"1046","1977-01-04",0
"1047","1977-01-05",0
"1048","1977-01-06",0.008835509
"1049","1977-01-07",0
"1050","1977-01-10",0.004433795
"1051","1977-01-11",-0.007976837
"1052","1977-01-12",-0.003007795
"1053","1977-01-13",0.002188384
"1054","1977-01-14",0.004362454
"1055","1977-01-17",0.010195424
"1056","1977-01-18",-0.001796946
"1057","1977-01-19",-0.006133882
"1058","1977-01-20",-0.002264596
"1059","1977-01-21",-0.005182536
"1060","1977-01-24",0.003003689
"1061","1977-01-25",-0.006656661
"1062","1977-01-26",0.008835509
"1063","1977-01-27",-0.004362454
"1064","1977-01-28",0.00798335
"1065","1977-01-31",0.002977401
"1066","1977-02-01",-0.006598298
"1067","1977-02-02",0.013153343
"1068","1977-02-03",0
"1069","1977-02-04",0.002235037
"1070","1977-02-07",0.018930242
"1071","1977-02-08",-0.008182704
"1072","1977-02-09",0.004319661
"1073","1977-02-10",-0.010789881
"1074","1977-02-11",-0.006512356
"1075","1977-02-14",-0.008719548
"1076","1977-02-15",-0.002169198
"1077","1977-02-16",0
"1078","1977-02-17",0.006583421
"1079","1977-02-18",-0.026597797
"1080","1977-02-21",0.004513017
"1081","1977-02-22",0.011057915
"1082","1977-02-23",0.004443444
"1083","1977-02-24",-0.002264596
"1084","1977-02-25",-0.004362454
"1085","1977-02-28",0
"1086","1977-03-01",-0.015605237
"1087","1977-03-02",0.008933976
"1088","1977-03-03",-0.002203048
"1089","1977-03-04",0.008874309
"1090","1977-03-07",0.00662705
"1091","1977-03-08",-0.011100105
"1092","1977-03-09",0.000823083
"1093","1977-03-10",-0.003021289
"1094","1977-03-11",0
"1095","1977-03-14",-0.004503063
"1096","1977-03-15",0.004503063
"1097","1977-03-16",0.006671261
"1098","1977-03-17",0.004362454
"1099","1977-03-18",0
"1100","1977-03-21",0.011002997
"1101","1977-03-22",-0.008738401
"1102","1977-03-23",0.005774105
"1103","1977-03-24",-0.007132247
"1104","1977-03-25",-0.008279172
"1105","1977-03-28",-0.010377062
"1106","1977-03-29",0.002213002
"1107","1977-03-30",-0.002213002
"1108","1977-03-31",0.001844509
"1109","1977-04-01",0.000368494
"1110","1977-04-04",0.002300015
"1111","1977-04-05",-0.000827396
"1112","1977-04-06",-0.001472619
"1113","1977-04-07",0.005877508
"1114","1977-04-08",0
"1115","1977-04-11",0
"1116","1977-04-12",0.011923866
"1117","1977-04-13",0.010888747
"1118","1977-04-14",0.012982576
"1119","1977-04-15",0.002118084
"1120","1977-04-18",0.019123045
"1121","1977-04-19",0.004142937
"1122","1977-04-20",0
"1123","1977-04-21",0.012496953
"1124","1977-04-22",0.004159422
"1125","1977-04-25",-0.012444757
"1126","1977-04-26",0
"1127","1977-04-27",0.026742729
"1128","1977-04-28",0.012118342
"1129","1977-04-29",0.018554621
"1130","1977-05-02",-0.000729129
"1131","1977-05-03",0.001943163
"1132","1977-05-04",-0.001943163
"1133","1977-05-05",-0.019890158
"1134","1977-05-06",0.006016915
"1135","1977-05-09",0.005980928
"1136","1977-05-10",0.00358774
"1137","1977-05-11",0.010203344
"1138","1977-05-12",-0.005898769
"1139","1977-05-13",0
"1140","1977-05-16",-0.021876256
"1141","1977-05-17",0.001986098
"1142","1977-05-18",0.023126669
"1143","1977-05-19",0
"1144","1977-05-20",-0.003560739
"1145","1977-05-23",-0.009530476
"1146","1977-05-24",-0.002048258
"1147","1977-05-25",-0.003944454
"1148","1977-05-26",-0.001978077
"1149","1977-05-27",0.00469156
"1150","1977-05-30",0
"1151","1977-05-31",0.001230971
"1152","1977-06-01",-0.004356231
"1153","1977-06-02",-0.023924786
"1154","1977-06-03",0.002106949
"1155","1977-06-06",0.002018504
"1156","1977-06-07",-0.004125453
"1157","1977-06-08",-0.002026857
"1158","1977-06-09",0
"1159","1977-06-10",-0.004150965
"1160","1977-06-13",-0.006130809
"1161","1977-06-14",0.00409138
"1162","1977-06-15",0.010324201
"1163","1977-06-16",-0.004133806
"1164","1977-06-17",0
"1165","1977-06-20",-0.004150965
"1166","1977-06-21",-0.002805289
"1167","1977-06-22",0.002805289
"1168","1977-06-23",-0.00203943
"1169","1977-06-24",-0.00034031
"1170","1977-06-27",0.00034031
"1171","1977-06-28",0.007879727
"1172","1977-06-29",-0.003381523
"1173","1977-06-30",0.003719047
"1174","1977-07-01",0.016317671
"1175","1977-07-04",0.015238547
"1176","1977-07-05",0.001470348
"1177","1977-07-06",0.005210465
"1178","1977-07-07",-0.003579277
"1179","1977-07-08",-0.034657755
"1180","1977-07-11",-0.006177822
"1181","1977-07-12",0.001357313
"1182","1977-07-13",-0.020036632
"1183","1977-07-14",0
"1184","1977-07-15",0.002073614
"1185","1977-07-18",-0.002073614
"1186","1977-07-19",-0.008424942
"1187","1977-07-20",-0.00218293
"1188","1977-07-21",0.00427407
"1189","1977-07-22",0.001304745
"1190","1977-07-25",-0.008467599
"1191","1977-07-26",-0.012082874
"1192","1977-07-27",0.005133209
"1193","1977-07-28",0
"1194","1977-07-29",0.015417264
"1195","1977-08-01",0.011322996
"1196","1977-08-02",0.022688656
"1197","1977-08-03",0.007366516
"1198","1977-08-04",0.002748513
"1199","1977-08-05",0
"1200","1977-08-08",0.006053337
"1201","1977-08-09",0.016887031
"1202","1977-08-10",0.006804952
"1203","1977-08-11",0.004511044
"1204","1977-08-12",0.013412304
"1205","1977-08-15",0.001426421
"1206","1977-08-16",-0.005877231
"1207","1977-08-17",-0.00671358
"1208","1977-08-18",-0.00595192
"1209","1977-08-19",-0.003070213
"1210","1977-08-22",-0.001862877
"1211","1977-08-23",0
"1212","1977-08-24",-0.000405433
"1213","1977-08-25",-0.004552113
"1214","1977-08-26",-0.018418544
"1215","1977-08-29",-0.00942184
"1216","1977-08-30",0.016368609
"1217","1977-08-31",-0.011604905
"1218","1977-09-01",0.018503749
"1219","1977-09-02",0.002289079
"1220","1977-09-05",0.004562498
"1221","1977-09-06",0.002273466
"1222","1977-09-07",0.004531485
"1223","1977-09-08",0.001371576
"1224","1977-09-09",-0.005903062
"1225","1977-09-12",0.004531485
"1226","1977-09-13",0.011239682
"1227","1977-09-14",0
"1228","1977-09-15",0.002232856
"1229","1977-09-16",0
"1230","1977-09-19",-0.011214472
"1231","1977-09-20",-0.004521241
"1232","1977-09-21",-0.001457608
"1233","1977-09-22",-0.009935744
"1234","1977-09-23",-0.002294331
"1235","1977-09-26",0.007681659
"1236","1977-09-27",0.001464248
"1237","1977-09-28",-0.002278647
"1238","1977-09-29",0.013594642
"1239","1977-09-30",0.004490785
"1240","1977-10-03",-0.009001829
"1241","1977-10-04",0.009001829
"1242","1977-10-05",0
"1243","1977-10-06",0.00669859
"1244","1977-10-07",0.004440927
"1245","1977-10-10",0.00221309
"1246","1977-10-11",0.002208203
"1247","1977-10-12",-0.006639291
"1248","1977-10-13",-0.002222929
"1249","1977-10-14",0.001429593
"1250","1977-10-17",0.000396747
"1251","1977-10-18",0.00703588
"1252","1977-10-19",-0.004421293
"1253","1977-10-20",0.00221309
"1254","1977-10-21",0.002208203
"1255","1977-10-24",-0.004421293
"1256","1977-10-25",0.00221309
"1257","1977-10-26",-0.00221309
"1258","1977-10-27",0.000870012
"1259","1977-10-28",0.02967623
"1260","1977-10-31",-0.001689838
"1261","1977-11-01",0.016695642
"1262","1977-11-02",0.027147614
"1263","1977-11-03",0
"1264","1977-11-04",-0.006199739
"1265","1977-11-07",-0.012515994
"1266","1977-11-08",0.005457753
"1267","1977-11-09",-0.001268326
"1268","1977-11-10",-0.00209252
"1269","1977-11-11",-0.004198222
"1270","1977-11-14",0.002101314
"1271","1977-11-15",0.010811722
"1272","1977-11-16",0
"1273","1977-11-17",0.009962079
"1274","1977-11-18",-0.012412424
"1275","1977-11-21",-0.00626447
"1276","1977-11-22",-0.01272368
"1277","1977-11-23",0.002194892
"1278","1977-11-24",0.00249179
"1279","1977-11-25",-0.002113846
"1280","1977-11-28",-0.013237166
"1281","1977-11-29",0
"1282","1977-11-30",-0.004297781
"1283","1977-12-01",0.017157003
"1284","1977-12-02",0.004224827
"1285","1977-12-05",-0.017084049
"1286","1977-12-06",-0.026068195
"1287","1977-12-07",0.010944449
"1288","1977-12-08",0.005736895
"1289","1977-12-09",0.002933233
"1290","1977-12-12",-0.021817914
"1291","1977-12-13",-0.002208203
"1292","1977-12-14",-0.013352607
"1293","1977-12-15",0
"1294","1977-12-16",0.011139517
"1295","1977-12-19",-0.011139517
"1296","1977-12-20",-0.004490785
"1297","1977-12-21",0.008961494
"1298","1977-12-22",0.017685602
"1299","1977-12-23",0
"1300","1977-12-26",0
"1301","1977-12-27",0.000860484
"1302","1977-12-28",-0.009664188
"1303","1977-12-29",-0.00221309
"1304","1977-12-30",0
"1305","1978-01-02",0.00662463
"1306","1978-01-03",-0.00441154
"1307","1978-01-04",-0.015595478
"1308","1978-01-05",0.017803681
"1309","1978-01-06",-0.011090101
"1310","1978-01-09",0.008881898
"1311","1978-01-10",0.002208203
"1312","1978-01-11",0.002203337
"1313","1978-01-12",0.002198493
"1314","1978-01-13",0.004382539
"1315","1978-01-16",-0.006581033
"1316","1978-01-17",-0.007970685
"1317","1978-01-18",0
"1318","1978-01-19",-0.001268533
"1319","1978-01-20",-0.010767801
"1320","1978-01-23",0.015595478
"1321","1978-01-24",0.002208203
"1322","1978-01-25",0.002203337
"1323","1978-01-26",-0.002203337
"1324","1978-01-27",0
"1325","1978-01-30",-0.006639291
"1326","1978-01-31",-0.008921518
"1327","1978-02-01",0.00526695
"1328","1978-02-02",0.005476856
"1329","1978-02-03",-0.006273098
"1330","1978-02-06",0
"1331","1978-02-07",0.006668808
"1332","1978-02-08",-0.001346055
"1333","1978-02-09",0.001346055
"1334","1978-02-10",0.028395043
"1335","1978-02-13",-0.004316332
"1336","1978-02-14",-0.008299447
"1337","1978-02-15",0.010459941
"1338","1978-02-16",0
"1339","1978-02-17",0.006453618
"1340","1978-02-20",-0.004297781
"1341","1978-02-21",-0.006481504
"1342","1978-02-22",0.006481504
"1343","1978-02-23",-0.004316332
"1344","1978-02-24",0.002160495
"1345","1978-02-27",-0.006107715
"1346","1978-02-28",-0.013506861
"1347","1978-03-01",-0.012895238
"1348","1978-03-02",0.00405261
"1349","1978-03-03",0.004431088
"1350","1978-03-06",0.008803704
"1351","1978-03-07",0.003983291
"1352","1978-03-08",-0.006176962
"1353","1978-03-09",0
"1354","1978-03-10",-0.002198493
"1355","1978-03-13",0.004392164
"1356","1978-03-14",-0.008803704
"1357","1978-03-15",-0.006654017
"1358","1978-03-16",0.004440927
"1359","1978-03-17",0
"1360","1978-03-20",-0.001821566
"1361","1978-03-21",-0.004449042
"1362","1978-03-22",0
"1363","1978-03-23",-0.0003982
"1364","1978-03-24",0
"1365","1978-03-27",0
"1366","1978-03-28",-0.00671358
"1367","1978-03-29",0.00671358
"1368","1978-03-30",0
"1369","1978-03-31",0.006668808
"1370","1978-04-03",-0.001821566
"1371","1978-04-04",0
"1372","1978-04-05",0.013698844
"1373","1978-04-06",0
"1374","1978-04-07",-0.009664188
"1375","1978-04-10",-0.00221309
"1376","1978-04-11",-0.014826896
"1377","1978-04-12",-0.023564916
"1378","1978-04-13",0.011445514
"1379","1978-04-14",0
"1380","1978-04-17",-0.025355326
"1381","1978-04-18",0.006979091
"1382","1978-04-19",-0.008898558
"1383","1978-04-20",0.011214139
"1384","1978-04-21",0
"1385","1978-04-24",-0.004636538
"1386","1978-04-25",0
"1387","1978-04-26",0.016134693
"1388","1978-04-27",0.027067868
"1389","1978-04-28",0.01326405
"1390","1978-05-01",0
"1391","1978-05-02",0
"1392","1978-05-03",0.006566628
"1393","1978-05-04",0
"1394","1978-05-05",-0.008765121
"1395","1978-05-08",-0.00441154
"1396","1978-05-09",0.002208203
"1397","1978-05-10",-0.006639291
"1398","1978-05-11",0
"1399","1978-05-12",-0.002222929
"1400","1978-05-15",0
"1401","1978-05-16",0
"1402","1978-05-17",-0.002227881
"1403","1978-05-18",0.013293438
"1404","1978-05-19",0.002198493
"1405","1978-05-22",-0.002198493
"1406","1978-05-23",-0.00441154
"1407","1978-05-24",0
"1408","1978-05-25",0
"1409","1978-05-26",0.008803704
"1410","1978-05-29",0.013061918
"1411","1978-05-30",0.004316332
"1412","1978-05-31",0.010710017
"1413","1978-06-01",0.006446987
"1414","1978-06-02",0.004224827
"1415","1978-06-05",-0.004224827
"1416","1978-06-06",0
"1417","1978-06-07",0.004977386
"1418","1978-06-08",0.015970489
"1419","1978-06-09",0.006199739
"1420","1978-06-12",-0.002873671
"1421","1978-06-13",-0.005401219
"1422","1978-06-14",0.009524936
"1423","1978-06-15",0.000808021
"1424","1978-06-16",0.00614891
"1425","1978-06-19",0.020227519
"1426","1978-06-20",0.002785219
"1427","1978-06-21",-0.027107808
"1428","1978-06-22",0.002049631
"1429","1978-06-23",0.004086702
"1430","1978-06-26",-0.007456175
"1431","1978-06-27",0.005414912
"1432","1978-06-28",-0.022733284
